"system"	"atom_index"	"element"	"site_role"	"energy_relative_to_EF_eV"	"spin"	"s"	"px"	"py"	"pz"	"dxy"	"dyz"	"dz2"	"dxz"	"dx2y2"	"p_total"	"d_total"
"Al16"	"258"	"O"	"bridge_O"	"-8.22055000"	"down"	"-0.00003000"	"0.00069000"	"0.00098000"	"0.02655000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02822000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.17043000"	"up"	"0.13368000"	"0.46565000"	"0.20831000"	"1.48793000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"2.16189000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.17043000"	"down"	"-0.00011000"	"0.00069000"	"0.00047000"	"0.02121000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02237000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.12030000"	"up"	"0.13949000"	"0.53012000"	"0.25701000"	"1.31664000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"2.10377000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.12030000"	"down"	"0.00058000"	"0.00174000"	"0.00094000"	"0.01178000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01446000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.07018000"	"up"	"0.11622000"	"0.50764000"	"0.25119000"	"0.89832000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"1.65715000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.07018000"	"down"	"0.01186000"	"0.02764000"	"0.01812000"	"0.13792000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.18368000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.02005000"	"up"	"0.04375000"	"0.23518000"	"0.10327000"	"0.30064000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.63909000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-8.02005000"	"down"	"0.07786000"	"0.17199000"	"0.12293000"	"0.90901000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"1.20393000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.96992000"	"up"	"0.02869000"	"0.14877000"	"0.06054000"	"0.17216000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.38147000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.96992000"	"down"	"0.12317000"	"0.26844000"	"0.19565000"	"1.43974000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"1.90383000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.91980000"	"up"	"0.02576000"	"0.12262000"	"0.05328000"	"0.16854000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.34444000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.91980000"	"down"	"0.05435000"	"0.11050000"	"0.08750000"	"0.67336000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.87136000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.86967000"	"up"	"0.01110000"	"0.16996000"	"0.05129000"	"0.14201000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.36326000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.86967000"	"down"	"0.03967000"	"0.07677000"	"0.07691000"	"0.44178000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.59546000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.81955000"	"up"	"0.01243000"	"0.27408000"	"0.08910000"	"0.14048000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.50366000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.81955000"	"down"	"0.05555000"	"0.12278000"	"0.11183000"	"0.50758000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.74219000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.76942000"	"up"	"0.00941000"	"0.22642000"	"0.06981000"	"0.14266000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.43889000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.76942000"	"down"	"0.04572000"	"0.12655000"	"0.07860000"	"0.37959000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.58474000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.71930000"	"up"	"0.00785000"	"0.18223000"	"0.05454000"	"0.15169000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.38846000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.71930000"	"down"	"0.06521000"	"0.22852000"	"0.11163000"	"0.37006000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.71021000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.66917000"	"up"	"0.01084000"	"0.12232000"	"0.04547000"	"0.09291000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.26070000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.66917000"	"down"	"0.10054000"	"0.34945000"	"0.20166000"	"0.48512000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"1.03623000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.61905000"	"up"	"0.00851000"	"0.04496000"	"0.03484000"	"0.06573000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.14553000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.61905000"	"down"	"0.06308000"	"0.18790000"	"0.13519000"	"0.38664000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.70973000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.56892000"	"up"	"0.01218000"	"0.01713000"	"0.04067000"	"0.06862000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.12642000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.56892000"	"down"	"0.04249000"	"0.10408000"	"0.07382000"	"0.32287000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.50077000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.51880000"	"up"	"0.02412000"	"0.04685000"	"0.04950000"	"0.11628000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.21263000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.51880000"	"down"	"0.06194000"	"0.17871000"	"0.08389000"	"0.36312000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.62572000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.46867000"	"up"	"0.02495000"	"0.05663000"	"0.03765000"	"0.11830000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.21258000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.46867000"	"down"	"0.04228000"	"0.13298000"	"0.05781000"	"0.20897000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.39976000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.41855000"	"up"	"0.00915000"	"0.03210000"	"0.04209000"	"0.04084000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.11503000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.41855000"	"down"	"0.02138000"	"0.06460000"	"0.03520000"	"0.10999000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.20979000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.36842000"	"up"	"0.00889000"	"0.06610000"	"0.07075000"	"0.05087000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.18772000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.36842000"	"down"	"0.01545000"	"0.04638000"	"0.02475000"	"0.09543000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.16656000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.31830000"	"up"	"0.01613000"	"0.07505000"	"0.04820000"	"0.10115000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.22440000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.31830000"	"down"	"0.01513000"	"0.07631000"	"0.01505000"	"0.06008000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.15144000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.26817000"	"up"	"0.01628000"	"0.03869000"	"0.01374000"	"0.15394000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.20637000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.26817000"	"down"	"0.01356000"	"0.09469000"	"0.01054000"	"0.02567000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.13090000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.21805000"	"up"	"0.03164000"	"0.10112000"	"0.00886000"	"0.35059000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.46057000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.21805000"	"down"	"0.00864000"	"0.06815000"	"0.00677000"	"0.00927000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.08419000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.16792000"	"up"	"0.04370000"	"0.15820000"	"0.02365000"	"0.39838000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.58023000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.16792000"	"down"	"0.01312000"	"0.07276000"	"0.00873000"	"0.01994000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.10143000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.11779000"	"up"	"0.02490000"	"0.06721000"	"0.06041000"	"0.26148000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.38910000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.11779000"	"down"	"0.03909000"	"0.13658000"	"0.01544000"	"0.14021000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.29223000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.06767000"	"up"	"0.01086000"	"0.01817000"	"0.05559000"	"0.13520000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.20896000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.06767000"	"down"	"0.09211000"	"0.25449000"	"0.02325000"	"0.42720000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.70494000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.01754000"	"up"	"0.00399000"	"0.03353000"	"0.02627000"	"0.04401000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.10381000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-7.01754000"	"down"	"0.06563000"	"0.17292000"	"0.01458000"	"0.32022000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.50772000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.96742000"	"up"	"0.00274000"	"0.11222000"	"0.02486000"	"0.01207000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.14915000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.96742000"	"down"	"0.01322000"	"0.03815000"	"0.00502000"	"0.06775000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.11092000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.91729000"	"up"	"0.00983000"	"0.26403000"	"0.05326000"	"0.03056000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.34785000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.91729000"	"down"	"0.00562000"	"0.03346000"	"0.00357000"	"0.03017000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.06720000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.86717000"	"up"	"0.02308000"	"0.31631000"	"0.13100000"	"0.11946000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.56677000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.86717000"	"down"	"0.00388000"	"0.04440000"	"0.00266000"	"0.02571000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.07277000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.81704000"	"up"	"0.02434000"	"0.16187000"	"0.20299000"	"0.19989000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.56475000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.81704000"	"down"	"0.00513000"	"0.06038000"	"0.00539000"	"0.04775000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.11352000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.76692000"	"up"	"0.01300000"	"0.03631000"	"0.11859000"	"0.15750000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.31240000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.76692000"	"down"	"0.02780000"	"0.17189000"	"0.01486000"	"0.17428000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.36103000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.71679000"	"up"	"0.00750000"	"0.03958000"	"0.09712000"	"0.12029000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.25699000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.71679000"	"down"	"0.07057000"	"0.23012000"	"0.01656000"	"0.33237000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.57905000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.66667000"	"up"	"0.00763000"	"0.10491000"	"0.20350000"	"0.11497000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.42338000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.66667000"	"down"	"0.04334000"	"0.10516000"	"0.00890000"	"0.19183000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.30589000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.61654000"	"up"	"0.00759000"	"0.09595000"	"0.18084000"	"0.10833000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.38512000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.61654000"	"down"	"0.00619000"	"0.01486000"	"0.00823000"	"0.02879000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.05188000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.56642000"	"up"	"0.00765000"	"0.09786000"	"0.14657000"	"0.18521000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.42964000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.56642000"	"down"	"0.00243000"	"0.01281000"	"0.05778000"	"0.02219000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.09278000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.51629000"	"up"	"0.00723000"	"0.16079000"	"0.18740000"	"0.28058000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.62877000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.51629000"	"down"	"0.00442000"	"0.02921000"	"0.15169000"	"0.04773000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.22863000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.46617000"	"up"	"0.00523000"	"0.11495000"	"0.12864000"	"0.17393000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.41752000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.46617000"	"down"	"0.00321000"	"0.02426000"	"0.10040000"	"0.02782000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.15248000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.41604000"	"up"	"0.00840000"	"0.05328000"	"0.09572000"	"0.13529000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.28429000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.41604000"	"down"	"0.00174000"	"0.01737000"	"0.02210000"	"0.00946000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04893000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.36591000"	"up"	"0.01309000"	"0.09266000"	"0.11572000"	"0.14972000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.35810000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.36591000"	"down"	"0.00073000"	"0.11099000"	"0.00428000"	"0.06370000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.17897000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.31579000"	"up"	"0.01275000"	"0.15033000"	"0.12171000"	"0.10814000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.38018000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.31579000"	"down"	"0.00102000"	"0.32357000"	"0.00586000"	"0.19030000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.51973000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.26566000"	"up"	"0.00702000"	"0.09189000"	"0.11345000"	"0.08235000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.28769000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.26566000"	"down"	"0.00088000"	"0.18314000"	"0.00314000"	"0.10833000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.29461000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.21554000"	"up"	"0.00487000"	"0.04579000"	"0.08292000"	"0.07107000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.19978000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.21554000"	"down"	"0.00095000"	"0.02155000"	"0.00069000"	"0.01214000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03438000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.16541000"	"up"	"0.00619000"	"0.04146000"	"0.06669000"	"0.06905000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.17720000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.16541000"	"down"	"0.00071000"	"0.00362000"	"0.00180000"	"0.00114000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00656000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.11529000"	"up"	"0.00742000"	"0.04206000"	"0.05024000"	"0.04807000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.14037000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.11529000"	"down"	"0.00054000"	"0.00647000"	"0.00354000"	"0.00089000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01090000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.06516000"	"up"	"0.00770000"	"0.04838000"	"0.05734000"	"0.03528000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.14100000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.06516000"	"down"	"0.00478000"	"0.08082000"	"0.01208000"	"0.00039000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.09329000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.01504000"	"up"	"0.01476000"	"0.06044000"	"0.07083000"	"0.05304000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.18431000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-6.01504000"	"down"	"0.02739000"	"0.46654000"	"0.06332000"	"0.00021000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.53007000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.96491000"	"up"	"0.02170000"	"0.07589000"	"0.08817000"	"0.05663000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.22069000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.96491000"	"down"	"0.03004000"	"0.51365000"	"0.07147000"	"0.00052000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.58564000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.91479000"	"up"	"0.02274000"	"0.08121000"	"0.08617000"	"0.03085000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.19823000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.91479000"	"down"	"0.00762000"	"0.15122000"	"0.02350000"	"0.00254000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.17726000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.86466000"	"up"	"0.02812000"	"0.08685000"	"0.10252000"	"0.02152000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.21089000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.86466000"	"down"	"0.00747000"	"0.25524000"	"0.02403000"	"0.01328000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.29255000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.81454000"	"up"	"0.02964000"	"0.08068000"	"0.11011000"	"0.02520000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.21599000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.81454000"	"down"	"0.01476000"	"0.50555000"	"0.04382000"	"0.02085000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.57022000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.76441000"	"up"	"0.02453000"	"0.04786000"	"0.13402000"	"0.02519000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.20707000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.76441000"	"down"	"0.01428000"	"0.43612000"	"0.05431000"	"0.01214000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.50257000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.71429000"	"up"	"0.02096000"	"0.03187000"	"0.20023000"	"0.03623000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.26833000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.71429000"	"down"	"0.00666000"	"0.15957000"	"0.14594000"	"0.02174000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.32725000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.66416000"	"up"	"0.01526000"	"0.03192000"	"0.23386000"	"0.05183000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.31761000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.66416000"	"down"	"0.00485000"	"0.06615000"	"0.38234000"	"0.06412000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.51261000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.61404000"	"up"	"0.01104000"	"0.05106000"	"0.23380000"	"0.03727000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.32213000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.61404000"	"down"	"0.00559000"	"0.11668000"	"0.41063000"	"0.10177000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.62908000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.56391000"	"up"	"0.00848000"	"0.08964000"	"0.18050000"	"0.02020000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.29034000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.56391000"	"down"	"0.00367000"	"0.14598000"	"0.35336000"	"0.12347000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.62281000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.51378000"	"up"	"0.00900000"	"0.12576000"	"0.20944000"	"0.02043000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.35563000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.51378000"	"down"	"0.00257000"	"0.10061000"	"0.47679000"	"0.13366000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.71106000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.46366000"	"up"	"0.01116000"	"0.11476000"	"0.19579000"	"0.02617000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.33672000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.46366000"	"down"	"0.00360000"	"0.14248000"	"0.38759000"	"0.13918000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.66925000"	"0.00000000"
"Al16"	"258"	"O"	"bridge_O"	"-5.41353000"	"up"	"0.01731000"	"0.15180000"	"0.15433000"	"0.03973000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.34586000"	"0.00000000"
