x_A,y_A,value
3.90150,-1.52845,-0.00026546395
-3.96406,-1.48431,-0.0010234419
-3.89796,-1.48431,-0.0011362548
-3.83186,-1.48431,-0.0012453177
-3.76577,-1.48431,-0.0013236708
-3.69967,-1.48431,-0.0013918146
-3.63357,-1.48431,-0.0014439027
-3.56747,-1.48431,-0.0014221376
-3.50138,-1.48431,-0.0013336892
-3.43528,-1.48431,-0.0011886321
-3.36918,-1.48431,-0.00094311545
-3.30309,-1.48431,-0.00046963245
-3.23699,-1.48431,0.00014748285
-3.17089,-1.48431,0.00091461232
-3.10479,-1.48431,0.0018064179
-3.03870,-1.48431,0.0028152675
-2.97260,-1.48431,0.0039426154
-2.90650,-1.48431,0.0049142297
-2.84041,-1.48431,0.0058401418
-2.77431,-1.48431,0.0068880999
-2.70821,-1.48431,0.007805286
-2.64211,-1.48431,0.0083664469
-2.57602,-1.48431,0.0088129332
-2.50992,-1.48431,0.0089224912
-2.44382,-1.48431,0.0086543243
-2.37773,-1.48431,0.0082548074
-2.31163,-1.48431,0.0077134189
-2.24553,-1.48431,0.0070554796
-2.17943,-1.48431,0.0063181762
-2.11334,-1.48431,0.005662241
-2.04724,-1.48431,0.0050263768
-1.98114,-1.48431,0.004405424
-1.91505,-1.48431,0.003980861
-1.84895,-1.48431,0.0036308409
-1.78285,-1.48431,0.0033726282
-1.71675,-1.48431,0.0033001716
-1.65066,-1.48431,0.0033157808
-1.58456,-1.48431,0.0034331558
-1.51846,-1.48431,0.003725593
-1.45237,-1.48431,0.0041008755
-1.38627,-1.48431,0.0045538694
-1.32017,-1.48431,0.0052515911
-1.25408,-1.48431,0.005979673
-1.18798,-1.48431,0.0066826935
-1.12188,-1.48431,0.0074304147
-1.05578,-1.48431,0.0082755657
-0.98969,-1.48431,0.008572489
-0.92359,-1.48431,0.0085699931
-0.85749,-1.48431,0.0086312387
-0.79140,-1.48431,0.0080174739
-0.72530,-1.48431,0.0075282636
-0.65920,-1.48431,0.0067802304
-0.59310,-1.48431,0.0056061256
-0.52701,-1.48431,0.0049796188
-0.46091,-1.48431,0.0041542267
-0.39481,-1.48431,0.003087136
-0.32872,-1.48431,0.0025590179
-0.26262,-1.48431,0.0020200866
-0.19652,-1.48431,0.0014286065
-0.13042,-1.48431,0.001129312
-0.06433,-1.48431,0.00085384503
0.00177,-1.48431,0.00059127586
0.06787,-1.48431,0.00044842961
0.13396,-1.48431,0.00032488539
0.20006,-1.48431,0.00021857007
0.26616,-1.48431,0.00015611085
0.33226,-1.48431,0.00010346598
0.39835,-1.48431,6.0092963e-05
0.46445,-1.48431,3.4414545e-05
0.53055,-1.48431,1.3134799e-05
0.59664,-1.48431,-4.1815474e-06
0.66274,-1.48431,-1.3680814e-05
0.72884,-1.48431,-2.1916225e-05
0.79493,-1.48431,-3.0055679e-05
0.86103,-1.48431,-3.7442231e-05
0.92713,-1.48431,-4.5572357e-05
0.99323,-1.48431,-5.5235985e-05
1.05932,-1.48431,-6.7383051e-05
1.12542,-1.48431,-8.1151127e-05
1.19152,-1.48431,-9.6424032e-05
1.25761,-1.48431,-0.00011491271
1.32371,-1.48431,-0.00013608878
1.38981,-1.48431,-0.00015531614
1.45591,-1.48431,-0.00017546049
1.52200,-1.48431,-0.00019796047
1.58810,-1.48431,-0.00021588278
1.65420,-1.48431,-0.00022990751
1.72029,-1.48431,-0.00024382479
1.78639,-1.48431,-0.00025380356
1.85249,-1.48431,-0.00025606921
1.91859,-1.48431,-0.00025380886
1.98468,-1.48431,-0.00025022833
2.05078,-1.48431,-0.00024407095
2.11688,-1.48431,-0.00023868552
