pair_role,energy_eV_rel_EF,minus_pCOHP_total,system,state
Coact-Oads,-5.96491,0.02175,pristine,*OH
Coact-Oads,-5.91479,0.021830000000000002,pristine,*OH
Coact-Oads,-5.86466,0.03381,pristine,*OH
Coact-Oads,-5.81454,0.017259999999999998,pristine,*OH
Coact-Oads,-5.76441,0.00753,pristine,*OH
Coact-Oads,-5.71429,0.034910000000000004,pristine,*OH
Coact-Oads,-5.66416,0.07137,pristine,*OH
Coact-Oads,-5.61404,0.20582,pristine,*OH
Coact-Oads,-5.56391,0.6697900000000001,pristine,*OH
Coact-Oads,-5.51378,0.82305,pristine,*OH
Coact-Oads,-5.46366,0.96659,pristine,*OH
Coact-Oads,-5.41353,1.12245,pristine,*OH
Coact-Oads,-5.36341,0.6016699999999999,pristine,*OH
Coact-Oads,-5.31328,0.25043000000000004,pristine,*OH
Coact-Oads,-5.26316,0.2329,pristine,*OH
Coact-Oads,-5.21303,0.19515000000000002,pristine,*OH
Coact-Oads,-5.16291,0.10429000000000001,pristine,*OH
Coact-Oads,-5.11278,0.12243000000000001,pristine,*OH
Coact-Oads,-5.06266,0.14981999999999998,pristine,*OH
Coact-Oads,-5.01253,0.13323,pristine,*OH
Coact-Oads,-4.96241,0.13951,pristine,*OH
Coact-Oads,-4.91228,0.10505,pristine,*OH
Coact-Oads,-4.86216,0.0336,pristine,*OH
Coact-Oads,-4.81203,0.012360000000000001,pristine,*OH
Coact-Oads,-4.7619,0.032499999999999994,pristine,*OH
Coact-Oads,-4.71178,0.07249,pristine,*OH
Coact-Oads,-4.66165,0.14489,pristine,*OH
Coact-Oads,-4.61153,0.19344,pristine,*OH
Coact-Oads,-4.5614,0.17101,pristine,*OH
Coact-Oads,-4.51128,0.14662999999999998,pristine,*OH
Coact-Oads,-4.46115,0.1518,pristine,*OH
Coact-Oads,-4.41103,0.09878,pristine,*OH
Coact-Oads,-4.3609,0.0594,pristine,*OH
Coact-Oads,-4.31078,0.013050000000000003,pristine,*OH
Coact-Oads,-4.26065,-0.00119,pristine,*OH
Coact-Oads,-4.21053,0.02917,pristine,*OH
Coact-Oads,-4.1604,0.05446,pristine,*OH
Coact-Oads,-4.11028,0.06846,pristine,*OH
Coact-Oads,-4.06015,0.11460000000000001,pristine,*OH
Coact-Oads,-4.01003,0.13132,pristine,*OH
Coact-Oads,-3.9599,0.08928,pristine,*OH
Coact-Oads,-3.90977,0.04368,pristine,*OH
Coact-Oads,-3.85965,0.054079999999999996,pristine,*OH
Coact-Oads,-3.80952,0.06795000000000001,pristine,*OH
Coact-Oads,-3.7594,0.052680000000000005,pristine,*OH
Coact-Oads,-3.70927,0.01363,pristine,*OH
Coact-Oads,-3.65915,0.019790000000000002,pristine,*OH
Coact-Oads,-3.60902,0.05748,pristine,*OH
Coact-Oads,-3.5589,0.08607999999999999,pristine,*OH
Coact-Oads,-3.50877,0.08929000000000001,pristine,*OH
Coact-Oads,-3.45865,0.06854,pristine,*OH
Coact-Oads,-3.40852,0.045040000000000004,pristine,*OH
Coact-Oads,-3.3584,-0.021759999999999998,pristine,*OH
Coact-Oads,-3.30827,-0.005809999999999999,pristine,*OH
Coact-Oads,-3.25815,0.04896,pristine,*OH
Coact-Oads,-3.20802,0.01439,pristine,*OH
Coact-Oads,-3.15789,-0.06649,pristine,*OH
Coact-Oads,-3.10777,-0.15238000000000002,pristine,*OH
Coact-Oads,-3.05764,-0.20757,pristine,*OH
Coact-Oads,-3.00752,-0.17068,pristine,*OH
Coact-Oads,-2.95739,-0.09704,pristine,*OH
Coact-Oads,-2.90727,-0.05857,pristine,*OH
Coact-Oads,-2.85714,-0.06298,pristine,*OH
Coact-Oads,-2.80702,-0.05675,pristine,*OH
Coact-Oads,-2.75689,-0.020700000000000003,pristine,*OH
Coact-Oads,-2.70677,-0.01976,pristine,*OH
Coact-Oads,-2.65664,-0.04443999999999999,pristine,*OH
Coact-Oads,-2.60652,-0.07609,pristine,*OH
Coact-Oads,-2.55639,-0.07869999999999999,pristine,*OH
Coact-Oads,-2.50627,-0.06285,pristine,*OH
Coact-Oads,-2.45614,-0.06716,pristine,*OH
Coact-Oads,-2.40602,-0.10067999999999999,pristine,*OH
Coact-Oads,-2.35589,-0.09555000000000001,pristine,*OH
Coact-Oads,-2.30576,-0.07833,pristine,*OH
Coact-Oads,-2.25564,-0.07535,pristine,*OH
Coact-Oads,-2.20551,-0.07896,pristine,*OH
Coact-Oads,-2.15539,-0.09436,pristine,*OH
Coact-Oads,-2.10526,-0.11850000000000001,pristine,*OH
Coact-Oads,-2.05514,-0.12292,pristine,*OH
Coact-Oads,-2.00501,-0.13973,pristine,*OH
Coact-Oads,-1.95489,-0.10364999999999999,pristine,*OH
Coact-Oads,-1.90476,-0.07677,pristine,*OH
Coact-Oads,-1.85464,-0.10327,pristine,*OH
Coact-Oads,-1.80451,-0.14743,pristine,*OH
Coact-Oads,-1.75439,-0.18338,pristine,*OH
Coact-Oads,-1.70426,-0.13156,pristine,*OH
Coact-Oads,-1.65414,-0.10493,pristine,*OH
Coact-Oads,-1.60401,-0.09149,pristine,*OH
Coact-Oads,-1.55388,-0.10861000000000001,pristine,*OH
Coact-Oads,-1.50376,-0.18558,pristine,*OH
Coact-Oads,-1.45363,-0.28602,pristine,*OH
Coact-Oads,-1.40351,-0.28974,pristine,*OH
Coact-Oads,-1.35338,-0.19493,pristine,*OH
Coact-Oads,-1.30326,-0.12907,pristine,*OH
Coact-Oads,-1.25313,-0.12768,pristine,*OH
Coact-Oads,-1.20301,-0.16071,pristine,*OH
Coact-Oads,-1.15288,-0.21282,pristine,*OH
Coact-Oads,-1.10276,-0.24115,pristine,*OH
Coact-Oads,-1.05263,-0.23297,pristine,*OH
Coact-Oads,-1.00251,-0.22865999999999997,pristine,*OH
Coact-Oads,-0.95238,-0.25376,pristine,*OH
Coact-Oads,-0.90226,-0.28835,pristine,*OH
Coact-Oads,-0.85213,-0.25151,pristine,*OH
Coact-Oads,-0.80201,-0.24638000000000002,pristine,*OH
Coact-Oads,-0.75188,-0.25001,pristine,*OH
Coact-Oads,-0.70175,-0.21445999999999998,pristine,*OH
Coact-Oads,-0.65163,-0.24173,pristine,*OH
Coact-Oads,-0.6015,-0.20163,pristine,*OH
Coact-Oads,-0.55138,-0.11168,pristine,*OH
Coact-Oads,-0.50125,-0.13419999999999999,pristine,*OH
Coact-Oads,-0.45113,-0.17058,pristine,*OH
Coact-Oads,-0.401,-0.21997,pristine,*OH
Coact-Oads,-0.35088,-0.27268000000000003,pristine,*OH
Coact-Oads,-0.30075,-0.28319,pristine,*OH
Coact-Oads,-0.25063,-0.22793,pristine,*OH
Coact-Oads,-0.2005,-0.25986000000000004,pristine,*OH
Coact-Oads,-0.15038,-0.4512,pristine,*OH
Coact-Oads,-0.10025,-0.57386,pristine,*OH
Coact-Oads,-0.05013,-0.4098,pristine,*OH
Coact-Oads,0.0,-0.16463999999999998,pristine,*OH
Coact-Oads,0.05013,-0.03056,pristine,*OH
Coact-Oads,0.10025,-0.0027400000000000002,pristine,*OH
Coact-Oads,0.15038,-9e-05,pristine,*OH
Coact-Oads,0.2005,0.0,pristine,*OH
Coact-Oads,0.25063,0.0,pristine,*OH
Coact-Oads,0.30075,-5e-05,pristine,*OH
Coact-Oads,0.35088,-0.0032300000000000002,pristine,*OH
Coact-Oads,0.401,-0.0393,pristine,*OH
Coact-Oads,0.45113,-0.10819999999999999,pristine,*OH
Coact-Oads,0.50125,-0.10117000000000001,pristine,*OH
Coact-Oads,0.55138,-0.05745,pristine,*OH
Coact-Oads,0.6015,-0.012799999999999999,pristine,*OH
Coact-Oads,0.65163,-0.0006299999999999999,pristine,*OH
Coact-Oads,0.70175,0.0,pristine,*OH
Coact-Oads,0.75188,0.0,pristine,*OH
Coact-Oads,0.80201,0.0,pristine,*OH
Coact-Oads,0.85213,0.0,pristine,*OH
Coact-Oads,0.90226,0.0,pristine,*OH
Coact-Oads,0.95238,0.0,pristine,*OH
Coact-Oads,1.00251,0.0,pristine,*OH
Coact-Oads,1.05263,0.0,pristine,*OH
Coact-Oads,1.10276,0.0,pristine,*OH
Coact-Oads,1.15288,0.0,pristine,*OH
Coact-Oads,1.20301,0.0,pristine,*OH
Coact-Oads,1.25313,0.0,pristine,*OH
Coact-Oads,1.30326,0.0,pristine,*OH
Coact-Oads,1.35338,0.0,pristine,*OH
Coact-Oads,1.40351,0.0,pristine,*OH
Coact-Oads,1.45363,0.0,pristine,*OH
Coact-Oads,1.50376,0.0,pristine,*OH
Coact-Oads,1.55388,0.0,pristine,*OH
Coact-Oads,1.60401,0.0,pristine,*OH
Coact-Oads,1.65414,0.0,pristine,*OH
Coact-Oads,1.70426,0.0,pristine,*OH
Coact-Oads,1.75439,0.0,pristine,*OH
Coact-Oads,1.80451,0.0,pristine,*OH
Coact-Oads,1.85464,0.0,pristine,*OH
Coact-Oads,1.90476,0.0,pristine,*OH
Coact-Oads,1.95489,0.0,pristine,*OH
Coact-Oads,2.00501,0.0,pristine,*OH
Coact-Oads,2.05514,0.0,pristine,*OH
Coact-Oads,2.10526,0.0,pristine,*OH
Coact-Oads,2.15539,0.0,pristine,*OH
Coact-Oads,2.20551,0.0,pristine,*OH
Coact-Oads,2.25564,0.0,pristine,*OH
Coact-Oads,2.30576,0.0,pristine,*OH
Coact-Oads,2.35589,0.0,pristine,*OH
Coact-Oads,2.40602,0.0,pristine,*OH
Coact-Oads,2.45614,0.0,pristine,*OH
Coact-Oads,2.50627,0.0,pristine,*OH
Coact-Oads,2.55639,0.0,pristine,*OH
Coact-Oads,2.60652,0.0,pristine,*OH
Coact-Oads,2.65664,0.0,pristine,*OH
Coact-Oads,2.70677,0.0,pristine,*OH
Coact-Oads,2.75689,-4e-05,pristine,*OH
Coact-Oads,2.80702,-0.00262,pristine,*OH
Coact-Oads,2.85714,-0.03401,pristine,*OH
Coact-Oads,2.90727,-0.09366999999999999,pristine,*OH
Coact-Oads,2.95739,-0.13702,pristine,*OH
Coact-Obridge,-5.96491,0.44838999999999996,pristine,*OH
Coact-Obridge,-5.91479,0.30029,pristine,*OH
Coact-Obridge,-5.86466,0.46452000000000004,pristine,*OH
Coact-Obridge,-5.81454,0.48143,pristine,*OH
Coact-Obridge,-5.76441,0.33791,pristine,*OH
Coact-Obridge,-5.71429,0.21417999999999998,pristine,*OH
Coact-Obridge,-5.66416,0.12544,pristine,*OH
Coact-Obridge,-5.61404,0.14083,pristine,*OH
Coact-Obridge,-5.56391,0.3014,pristine,*OH
Coact-Obridge,-5.51378,0.39624,pristine,*OH
Coact-Obridge,-5.46366,0.24858,pristine,*OH
Coact-Obridge,-5.41353,0.0646,pristine,*OH
Coact-Obridge,-5.36341,0.00971,pristine,*OH
Coact-Obridge,-5.31328,-0.0009399999999999999,pristine,*OH
Coact-Obridge,-5.26316,-0.00014999999999999996,pristine,*OH
Coact-Obridge,-5.21303,5e-05,pristine,*OH
Coact-Obridge,-5.16291,0.00222,pristine,*OH
Coact-Obridge,-5.11278,0.01531,pristine,*OH
Coact-Obridge,-5.06266,0.01989,pristine,*OH
Coact-Obridge,-5.01253,0.00528,pristine,*OH
Coact-Obridge,-4.96241,0.00031999999999999997,pristine,*OH
Coact-Obridge,-4.91228,0.0,pristine,*OH
Coact-Obridge,-4.86216,0.0,pristine,*OH
Coact-Obridge,-4.81203,0.0,pristine,*OH
Coact-Obridge,-4.7619,0.0,pristine,*OH
Coact-Obridge,-4.71178,1e-05,pristine,*OH
Coact-Obridge,-4.66165,0.0007099999999999999,pristine,*OH
Coact-Obridge,-4.61153,0.012,pristine,*OH
Coact-Obridge,-4.5614,0.03817999999999999,pristine,*OH
Coact-Obridge,-4.51128,0.010070000000000003,pristine,*OH
Coact-Obridge,-4.46115,-0.04472999999999999,pristine,*OH
Coact-Obridge,-4.41103,-0.01296,pristine,*OH
Coact-Obridge,-4.3609,0.02455,pristine,*OH
Coact-Obridge,-4.31078,0.04554,pristine,*OH
Coact-Obridge,-4.26065,0.04356,pristine,*OH
Coact-Obridge,-4.21053,0.04052,pristine,*OH
Coact-Obridge,-4.1604,0.15293,pristine,*OH
Coact-Obridge,-4.11028,0.22022,pristine,*OH
Coact-Obridge,-4.06015,0.23031000000000001,pristine,*OH
Coact-Obridge,-4.01003,0.41947999999999996,pristine,*OH
Coact-Obridge,-3.9599,0.44265000000000004,pristine,*OH
Coact-Obridge,-3.90977,0.29223,pristine,*OH
Coact-Obridge,-3.85965,0.20235,pristine,*OH
Coact-Obridge,-3.80952,0.12604,pristine,*OH
Coact-Obridge,-3.7594,0.08063000000000001,pristine,*OH
Coact-Obridge,-3.70927,0.09694,pristine,*OH
Coact-Obridge,-3.65915,0.12131,pristine,*OH
Coact-Obridge,-3.60902,0.15991,pristine,*OH
Coact-Obridge,-3.5589,0.10859,pristine,*OH
Coact-Obridge,-3.50877,0.06117,pristine,*OH
Coact-Obridge,-3.45865,0.06701,pristine,*OH
Coact-Obridge,-3.40852,0.09326,pristine,*OH
Coact-Obridge,-3.3584,0.14007999999999998,pristine,*OH
Coact-Obridge,-3.30827,0.21182,pristine,*OH
Coact-Obridge,-3.25815,0.22608,pristine,*OH
Coact-Obridge,-3.20802,0.24703,pristine,*OH
Coact-Obridge,-3.15789,0.2339,pristine,*OH
Coact-Obridge,-3.10777,0.18253999999999998,pristine,*OH
Coact-Obridge,-3.05764,0.16035,pristine,*OH
Coact-Obridge,-3.00752,0.19377,pristine,*OH
Coact-Obridge,-2.95739,0.15546,pristine,*OH
Coact-Obridge,-2.90727,0.06025,pristine,*OH
Coact-Obridge,-2.85714,0.05031,pristine,*OH
Coact-Obridge,-2.80702,0.17420000000000002,pristine,*OH
Coact-Obridge,-2.75689,0.35366000000000003,pristine,*OH
Coact-Obridge,-2.70677,0.47752,pristine,*OH
Coact-Obridge,-2.65664,0.33744999999999997,pristine,*OH
Coact-Obridge,-2.60652,0.14568,pristine,*OH
Coact-Obridge,-2.55639,0.12198,pristine,*OH
Coact-Obridge,-2.50627,0.17667999999999998,pristine,*OH
Coact-Obridge,-2.45614,0.18118,pristine,*OH
Coact-Obridge,-2.40602,0.15180000000000002,pristine,*OH
Coact-Obridge,-2.35589,0.0949,pristine,*OH
Coact-Obridge,-2.30576,0.050409999999999996,pristine,*OH
Coact-Obridge,-2.25564,0.08043,pristine,*OH
Coact-Obridge,-2.20551,0.08917,pristine,*OH
Coact-Obridge,-2.15539,0.07476000000000001,pristine,*OH
Coact-Obridge,-2.10526,0.05491,pristine,*OH
Coact-Obridge,-2.05514,0.02114,pristine,*OH
Coact-Obridge,-2.00501,-0.00986,pristine,*OH
Coact-Obridge,-1.95489,0.004000000000000002,pristine,*OH
Coact-Obridge,-1.90476,0.05074999999999999,pristine,*OH
Coact-Obridge,-1.85464,0.06367,pristine,*OH
Coact-Obridge,-1.80451,0.002829999999999999,pristine,*OH
Coact-Obridge,-1.75439,-0.034910000000000004,pristine,*OH
Coact-Obridge,-1.70426,-0.02424,pristine,*OH
Coact-Obridge,-1.65414,-0.014240000000000001,pristine,*OH
Coact-Obridge,-1.60401,0.0009,pristine,*OH
Coact-Obridge,-1.55388,0.02573,pristine,*OH
Coact-Obridge,-1.50376,0.02679,pristine,*OH
Coact-Obridge,-1.45363,0.01108,pristine,*OH
Coact-Obridge,-1.40351,-0.0379,pristine,*OH
Coact-Obridge,-1.35338,-0.08356999999999999,pristine,*OH
Coact-Obridge,-1.30326,-0.07304,pristine,*OH
Coact-Obridge,-1.25313,-0.0254,pristine,*OH
Coact-Obridge,-1.20301,-0.03504,pristine,*OH
Coact-Obridge,-1.15288,-0.10690999999999999,pristine,*OH
Coact-Obridge,-1.10276,-0.16287,pristine,*OH
Coact-Obridge,-1.05263,-0.16784,pristine,*OH
Coact-Obridge,-1.00251,-0.16593999999999998,pristine,*OH
Coact-Obridge,-0.95238,-0.17543999999999998,pristine,*OH
Coact-Obridge,-0.90226,-0.16344,pristine,*OH
Coact-Obridge,-0.85213,-0.15043,pristine,*OH
Coact-Obridge,-0.80201,-0.09668,pristine,*OH
Coact-Obridge,-0.75188,-0.042159999999999996,pristine,*OH
Coact-Obridge,-0.70175,-0.02478,pristine,*OH
Coact-Obridge,-0.65163,-0.02252,pristine,*OH
Coact-Obridge,-0.6015,-0.02268,pristine,*OH
Coact-Obridge,-0.55138,-0.01431,pristine,*OH
Coact-Obridge,-0.50125,-0.00252,pristine,*OH
Coact-Obridge,-0.45113,-0.00024,pristine,*OH
Coact-Obridge,-0.401,-0.00030000000000000003,pristine,*OH
Coact-Obridge,-0.35088,-0.00011,pristine,*OH
Coact-Obridge,-0.30075,-1e-05,pristine,*OH
Coact-Obridge,-0.25063,0.0,pristine,*OH
Coact-Obridge,-0.2005,-8e-05,pristine,*OH
Coact-Obridge,-0.15038,-0.0012799999999999999,pristine,*OH
Coact-Obridge,-0.10025,-0.00343,pristine,*OH
Coact-Obridge,-0.05013,-0.0017300000000000002,pristine,*OH
Coact-Obridge,0.0,-0.00037,pristine,*OH
Coact-Obridge,0.05013,-0.00016,pristine,*OH
Coact-Obridge,0.10025,-2e-05,pristine,*OH
Coact-Obridge,0.15038,0.0,pristine,*OH
Coact-Obridge,0.2005,0.0,pristine,*OH
Coact-Obridge,0.25063,0.0,pristine,*OH
Coact-Obridge,0.30075,0.0,pristine,*OH
Coact-Obridge,0.35088,0.0,pristine,*OH
Coact-Obridge,0.401,0.0,pristine,*OH
Coact-Obridge,0.45113,0.0,pristine,*OH
Coact-Obridge,0.50125,0.0,pristine,*OH
Coact-Obridge,0.55138,0.0,pristine,*OH
Coact-Obridge,0.6015,0.0,pristine,*OH
Coact-Obridge,0.65163,0.0,pristine,*OH
Coact-Obridge,0.70175,0.0,pristine,*OH
Coact-Obridge,0.75188,0.0,pristine,*OH
Coact-Obridge,0.80201,0.0,pristine,*OH
Coact-Obridge,0.85213,0.0,pristine,*OH
Coact-Obridge,0.90226,0.0,pristine,*OH
Coact-Obridge,0.95238,0.0,pristine,*OH
Coact-Obridge,1.00251,0.0,pristine,*OH
Coact-Obridge,1.05263,0.0,pristine,*OH
Coact-Obridge,1.10276,0.0,pristine,*OH
Coact-Obridge,1.15288,0.0,pristine,*OH
Coact-Obridge,1.20301,0.0,pristine,*OH
Coact-Obridge,1.25313,0.0,pristine,*OH
Coact-Obridge,1.30326,0.0,pristine,*OH
Coact-Obridge,1.35338,0.0,pristine,*OH
Coact-Obridge,1.40351,-3.9999999999999996e-05,pristine,*OH
Coact-Obridge,1.45363,-0.00036,pristine,*OH
Coact-Obridge,1.50376,-0.00092,pristine,*OH
Coact-Obridge,1.55388,-0.0033,pristine,*OH
Coact-Obridge,1.60401,-0.0047799999999999995,pristine,*OH
Coact-Obridge,1.65414,-0.0020700000000000002,pristine,*OH
Coact-Obridge,1.70426,-0.00087,pristine,*OH
Coact-Obridge,1.75439,-0.0007400000000000001,pristine,*OH
Coact-Obridge,1.80451,-0.0002,pristine,*OH
Coact-Obridge,1.85464,-0.00023,pristine,*OH
Coact-Obridge,1.90476,-0.0095,pristine,*OH
Coact-Obridge,1.95489,-0.06971000000000001,pristine,*OH
Coact-Obridge,2.00501,-0.10197,pristine,*OH
Coact-Obridge,2.05514,-0.05243,pristine,*OH
Coact-Obridge,2.10526,-0.03157,pristine,*OH
Coact-Obridge,2.15539,-0.00825,pristine,*OH
Coact-Obridge,2.20551,-0.00155,pristine,*OH
Coact-Obridge,2.25564,-0.00057,pristine,*OH
Coact-Obridge,2.30576,-5e-05,pristine,*OH
Coact-Obridge,2.35589,0.0,pristine,*OH
Coact-Obridge,2.40602,0.0,pristine,*OH
Coact-Obridge,2.45614,0.0,pristine,*OH
Coact-Obridge,2.50627,0.0,pristine,*OH
Coact-Obridge,2.55639,0.0,pristine,*OH
Coact-Obridge,2.60652,0.0,pristine,*OH
Coact-Obridge,2.65664,0.0,pristine,*OH
Coact-Obridge,2.70677,0.0,pristine,*OH
Coact-Obridge,2.75689,0.0,pristine,*OH
Coact-Obridge,2.80702,0.0,pristine,*OH
Coact-Obridge,2.85714,-0.00051,pristine,*OH
Coact-Obridge,2.90727,-0.0125,pristine,*OH
Coact-Obridge,2.95739,-0.06431,pristine,*OH
neighbor-Obridge,-5.96491,0.3288,pristine,*OH
neighbor-Obridge,-5.91479,0.41393,pristine,*OH
neighbor-Obridge,-5.86466,0.27382,pristine,*OH
neighbor-Obridge,-5.81454,0.16403,pristine,*OH
neighbor-Obridge,-5.76441,0.11871999999999999,pristine,*OH
neighbor-Obridge,-5.71429,0.08768999999999999,pristine,*OH
neighbor-Obridge,-5.66416,0.0521,pristine,*OH
neighbor-Obridge,-5.61404,0.04732,pristine,*OH
neighbor-Obridge,-5.56391,0.08293,pristine,*OH
neighbor-Obridge,-5.51378,0.07571,pristine,*OH
neighbor-Obridge,-5.46366,0.03826,pristine,*OH
neighbor-Obridge,-5.41353,0.08485999999999999,pristine,*OH
neighbor-Obridge,-5.36341,0.2146,pristine,*OH
neighbor-Obridge,-5.31328,0.11121,pristine,*OH
neighbor-Obridge,-5.26316,0.010270000000000001,pristine,*OH
neighbor-Obridge,-5.21303,0.00022,pristine,*OH
neighbor-Obridge,-5.16291,0.0026799999999999997,pristine,*OH
neighbor-Obridge,-5.11278,0.01824,pristine,*OH
neighbor-Obridge,-5.06266,0.02271,pristine,*OH
neighbor-Obridge,-5.01253,0.0052,pristine,*OH
neighbor-Obridge,-4.96241,0.00019999999999999998,pristine,*OH
neighbor-Obridge,-4.91228,0.0,pristine,*OH
neighbor-Obridge,-4.86216,0.0,pristine,*OH
neighbor-Obridge,-4.81203,0.0,pristine,*OH
neighbor-Obridge,-4.7619,0.0,pristine,*OH
neighbor-Obridge,-4.71178,3.0000000000000004e-05,pristine,*OH
neighbor-Obridge,-4.66165,0.00362,pristine,*OH
neighbor-Obridge,-4.61153,0.06702,pristine,*OH
neighbor-Obridge,-4.5614,0.25871,pristine,*OH
neighbor-Obridge,-4.51128,0.38953,pristine,*OH
neighbor-Obridge,-4.46115,0.54081,pristine,*OH
neighbor-Obridge,-4.41103,0.36666,pristine,*OH
neighbor-Obridge,-4.3609,0.5001,pristine,*OH
neighbor-Obridge,-4.31078,1.29288,pristine,*OH
neighbor-Obridge,-4.26065,1.15297,pristine,*OH
neighbor-Obridge,-4.21053,0.60825,pristine,*OH
neighbor-Obridge,-4.1604,0.31988000000000005,pristine,*OH
neighbor-Obridge,-4.11028,0.20567000000000002,pristine,*OH
neighbor-Obridge,-4.06015,0.5798,pristine,*OH
neighbor-Obridge,-4.01003,1.18714,pristine,*OH
neighbor-Obridge,-3.9599,1.08441,pristine,*OH
neighbor-Obridge,-3.90977,0.8664399999999999,pristine,*OH
neighbor-Obridge,-3.85965,0.73531,pristine,*OH
neighbor-Obridge,-3.80952,0.46158,pristine,*OH
neighbor-Obridge,-3.7594,0.40568,pristine,*OH
neighbor-Obridge,-3.70927,0.45396000000000003,pristine,*OH
neighbor-Obridge,-3.65915,0.47904,pristine,*OH
neighbor-Obridge,-3.60902,0.34237,pristine,*OH
neighbor-Obridge,-3.5589,0.22272000000000003,pristine,*OH
neighbor-Obridge,-3.50877,0.21283999999999997,pristine,*OH
neighbor-Obridge,-3.45865,0.24657,pristine,*OH
neighbor-Obridge,-3.40852,0.28300000000000003,pristine,*OH
neighbor-Obridge,-3.3584,0.24021,pristine,*OH
neighbor-Obridge,-3.30827,0.17517,pristine,*OH
neighbor-Obridge,-3.25815,0.13559000000000002,pristine,*OH
neighbor-Obridge,-3.20802,0.1473,pristine,*OH
neighbor-Obridge,-3.15789,0.15168,pristine,*OH
neighbor-Obridge,-3.10777,0.15516,pristine,*OH
neighbor-Obridge,-3.05764,0.08593,pristine,*OH
neighbor-Obridge,-3.00752,0.048279999999999997,pristine,*OH
neighbor-Obridge,-2.95739,0.061189999999999994,pristine,*OH
neighbor-Obridge,-2.90727,-0.01877000000000001,pristine,*OH
neighbor-Obridge,-2.85714,-0.10729000000000001,pristine,*OH
neighbor-Obridge,-2.80702,-0.07032999999999999,pristine,*OH
neighbor-Obridge,-2.75689,-0.009749999999999995,pristine,*OH
neighbor-Obridge,-2.70677,0.03063,pristine,*OH
neighbor-Obridge,-2.65664,0.09825,pristine,*OH
neighbor-Obridge,-2.60652,0.20011,pristine,*OH
neighbor-Obridge,-2.55639,0.2272,pristine,*OH
neighbor-Obridge,-2.50627,0.19017,pristine,*OH
neighbor-Obridge,-2.45614,0.08864,pristine,*OH
neighbor-Obridge,-2.40602,0.03208,pristine,*OH
neighbor-Obridge,-2.35589,0.025050000000000003,pristine,*OH
neighbor-Obridge,-2.30576,0.061369999999999994,pristine,*OH
neighbor-Obridge,-2.25564,0.1518,pristine,*OH
neighbor-Obridge,-2.20551,0.1567,pristine,*OH
neighbor-Obridge,-2.15539,0.10634,pristine,*OH
neighbor-Obridge,-2.10526,0.08566,pristine,*OH
neighbor-Obridge,-2.05514,0.06375,pristine,*OH
neighbor-Obridge,-2.00501,0.04144,pristine,*OH
neighbor-Obridge,-1.95489,0.02938,pristine,*OH
neighbor-Obridge,-1.90476,0.0165,pristine,*OH
neighbor-Obridge,-1.85464,-0.0015700000000000002,pristine,*OH
neighbor-Obridge,-1.80451,-0.007010000000000001,pristine,*OH
neighbor-Obridge,-1.75439,-0.01695,pristine,*OH
neighbor-Obridge,-1.70426,-0.04656,pristine,*OH
neighbor-Obridge,-1.65414,-0.05495,pristine,*OH
neighbor-Obridge,-1.60401,-0.022740000000000003,pristine,*OH
neighbor-Obridge,-1.55388,0.00268,pristine,*OH
neighbor-Obridge,-1.50376,0.0017400000000000002,pristine,*OH
neighbor-Obridge,-1.45363,-0.0008900000000000002,pristine,*OH
neighbor-Obridge,-1.40351,-0.0020499999999999997,pristine,*OH
neighbor-Obridge,-1.35338,-0.00827,pristine,*OH
neighbor-Obridge,-1.30326,-0.02499,pristine,*OH
neighbor-Obridge,-1.25313,-0.09625,pristine,*OH
neighbor-Obridge,-1.20301,-0.17064,pristine,*OH
neighbor-Obridge,-1.15288,-0.17434,pristine,*OH
neighbor-Obridge,-1.10276,-0.16245,pristine,*OH
neighbor-Obridge,-1.05263,-0.24611000000000002,pristine,*OH
neighbor-Obridge,-1.00251,-0.43901,pristine,*OH
neighbor-Obridge,-0.95238,-0.44505,pristine,*OH
neighbor-Obridge,-0.90226,-0.35738000000000003,pristine,*OH
neighbor-Obridge,-0.85213,-0.33499999999999996,pristine,*OH
neighbor-Obridge,-0.80201,-0.23598999999999998,pristine,*OH
neighbor-Obridge,-0.75188,-0.12923,pristine,*OH
neighbor-Obridge,-0.70175,-0.06437000000000001,pristine,*OH
neighbor-Obridge,-0.65163,-0.026619999999999998,pristine,*OH
neighbor-Obridge,-0.6015,-0.01695,pristine,*OH
neighbor-Obridge,-0.55138,-0.01222,pristine,*OH
neighbor-Obridge,-0.50125,-0.00271,pristine,*OH
neighbor-Obridge,-0.45113,-0.00017999999999999998,pristine,*OH
neighbor-Obridge,-0.401,-9e-05,pristine,*OH
neighbor-Obridge,-0.35088,-3e-05,pristine,*OH
neighbor-Obridge,-0.30075,0.0,pristine,*OH
neighbor-Obridge,-0.25063,0.0,pristine,*OH
neighbor-Obridge,-0.2005,-0.00059,pristine,*OH
neighbor-Obridge,-0.15038,-0.00915,pristine,*OH
neighbor-Obridge,-0.10025,-0.02463,pristine,*OH
neighbor-Obridge,-0.05013,-0.01207,pristine,*OH
neighbor-Obridge,0.0,-0.00108,pristine,*OH
neighbor-Obridge,0.05013,-5e-05,pristine,*OH
neighbor-Obridge,0.10025,0.0,pristine,*OH
neighbor-Obridge,0.15038,0.0,pristine,*OH
neighbor-Obridge,0.2005,0.0,pristine,*OH
neighbor-Obridge,0.25063,0.0,pristine,*OH
