"energy_eV_rel_EF","Oads_p_down","Obridge_p_up","Obridge_p_down","Co_d_down","Co_d_up","Oads_p_up"
"-1.36163","0.031741999999999999","0.31065999999999994","0.027755600000000002","0.033586499999999998","0.061937999999999993","0.060537999999999995"
"-1.25663","0.089079500000000006","0.28097","0.026121999999999999","0.066642200000000013","0.065234","0.068315000000000001"
"-1.15063","0.221495","0.23995","0.083589999999999998","0.13091700000000001","0.068989999999999996","0.073288999999999993"
"-1.04563","0.39258800000000005","0.19012000000000001","0.19514999999999999","0.19153199999999998","0.065808999999999993","0.076565999999999995"
"-0.94063","0.47703600000000002","0.16105","0.29887000000000002","0.20348999999999998","0.077905000000000002","0.12695000000000001"
"-0.83463","0.36403999999999997","0.18257000000000001","0.29341","0.14051000000000002","0.113053","0.26354"
"-0.72963","0.170681","0.22421999999999997","0.17936999999999997","0.060357999999999995","0.123691","0.37657000000000002"
"-0.62363","0.041426999999999999","0.22948000000000002","0.060161999999999993","0.015721000000000002","0.087149000000000004","0.31889000000000006"
"-0.51863","-0.028576999999999998","0.19374","0.0030582999999999999","0.0012174200000000003","0.047030000000000002","0.17386000000000001"
"-0.41263","-0.090660000000000004","0.17207","-0.0069349999999999993","-0.0013335999999999999","0.054669000000000009","0.175624"
"-0.30763","0.050802","0.23779","-0.0022637","-0.00063309","0.16522499999999998","0.54322000000000004"
"-0.20163","0.82580000000000009","0.36221999999999999","0.0077194999999999998","0.00169158","0.42115799999999998","1.2423999999999999"
"-0.09663","1.6880999999999999","0.39395000000000002","0.016985400000000001","0.0039716680000000002","0.82831800000000011","1.8054000000000001"
"0.00937","1.3685","0.26956000000000002","0.013843299999999999","0.0032703000000000003","1.1497600000000001","1.6282000000000001"
"0.11437","0.37856999999999996","0.099029999999999993","0.0038327999999999999","0.00091140899999999996","0.92244999999999988","0.77771999999999997"
"0.22037","-0.068110000000000004","0.0041840000000000002","-0.00068788999999999992","-0.00016097379999999999","0.32467940000000001","0.097235999999999989"
"0.32537","-0.059899999999999995","-0.010702","-0.00060630000000000005","-0.00014359599999999999","-0.01448166","-0.068003999999999995"
"0.43037","-0.012855999999999999","0.00013659999999999991","-0.000130235","-3.1068100000000002E-05","-0.041155919999999999","-0.031471300000000001"
"0.53637","-0.0012882","0.0074161999999999995","-1.3071700000000001E-05","-3.15238E-06","-0.0084557949999999986","-0.0044022000000000002"
