x_A,y_A,value
-3.89796,-1.44017,-0.00096802542
-3.83186,-1.44017,-0.0013100487
-3.76577,-1.44017,-0.0017221993
-3.69967,-1.44017,-0.0022315455
-3.63357,-1.44017,-0.0029315546
-3.56747,-1.44017,-0.0037731682
-3.50138,-1.44017,-0.0048791915
-3.43528,-1.44017,-0.0063611027
-3.36918,-1.44017,-0.008049095
-3.30309,-1.44017,-0.0098798219
-3.23699,-1.44017,-0.012057914
-3.17089,-1.44017,-0.014424823
-3.10479,-1.44017,-0.016574468
-3.03870,-1.44017,-0.018641405
-2.97260,-1.44017,-0.0212091
-2.90650,-1.44017,-0.023645252
-2.84041,-1.44017,-0.025056578
-2.77431,-1.44017,-0.026089214
-2.70821,-1.44017,-0.026476007
-2.64211,-1.44017,-0.02539734
-2.57602,-1.44017,-0.02391487
-2.50992,-1.44017,-0.021877443
-2.44382,-1.44017,-0.019126978
-2.37773,-1.44017,-0.016359333
-2.31163,-1.44017,-0.013300355
-2.24553,-1.44017,-0.010073869
-2.17943,-1.44017,-0.0071708262
-2.11334,-1.44017,-0.0043511158
-2.04724,-1.44017,-0.0017339878
-1.98114,-1.44017,0.00028334674
-1.91505,-1.44017,0.0019939854
-1.84895,-1.44017,0.0033432969
-1.78285,-1.44017,0.0042305719
-1.71675,-1.44017,0.0045916094
-1.65066,-1.44017,0.0046345643
-1.58456,-1.44017,0.0044366987
-1.51846,-1.44017,0.0035862478
-1.45237,-1.44017,0.002687322
-1.38627,-1.44017,0.0017743919
-1.32017,-1.44017,0.00047791377
-1.25408,-1.44017,-0.00062382454
-1.18798,-1.44017,-0.0013468163
-1.12188,-1.44017,-0.0018526386
-1.05578,-1.44017,-0.0021831524
-0.98969,-1.44017,-0.0019840407
-0.92359,-1.44017,-0.0014787437
-0.85749,-1.44017,-0.0010302817
-0.79140,-1.44017,-0.00039683888
-0.72530,-1.44017,0.00018139207
-0.65920,-1.44017,0.00038032769
-0.59310,-1.44017,0.00048914365
-0.52701,-1.44017,0.00048224046
-0.46091,-1.44017,0.00033441698
-0.39481,-1.44017,6.7110173e-05
-0.32872,-1.44017,-0.00015744008
-0.26262,-1.44017,-0.00032349827
-0.19652,-1.44017,-0.00049229723
-0.13042,-1.44017,-0.00060342497
-0.06433,-1.44017,-0.00066244486
0.00177,-1.44017,-0.00068675418
0.06787,-1.44017,-0.00067477528
0.13396,-1.44017,-0.00063974212
0.20006,-1.44017,-0.00057798589
0.26616,-1.44017,-0.00049144146
0.33226,-1.44017,-0.00041078107
0.39835,-1.44017,-0.00032170548
0.46445,-1.44017,-0.00022500897
0.53055,-1.44017,-0.00013951717
0.59664,-1.44017,-5.653788e-05
0.66274,-1.44017,2.0992076e-05
0.72884,-1.44017,9.5322779e-05
0.79493,-1.44017,0.0001600511
0.86103,-1.44017,0.00021091089
0.92713,-1.44017,0.00025149947
0.99323,-1.44017,0.00028241449
1.05932,-1.44017,0.0003011745
1.12542,-1.44017,0.00030901231
1.19152,-1.44017,0.00030870864
1.25761,-1.44017,0.0002997306
1.32371,-1.44017,0.00028369285
1.38981,-1.44017,0.00025773485
1.45591,-1.44017,0.00022568362
1.52200,-1.44017,0.00018904216
1.58810,-1.44017,0.00014700706
1.65420,-1.44017,0.00010051222
1.72029,-1.44017,5.2317242e-05
1.78639,-1.44017,4.0321393e-06
1.85249,-1.44017,-4.5181609e-05
1.91859,-1.44017,-9.6132491e-05
1.98468,-1.44017,-0.0001445814
2.05078,-1.44017,-0.00019026011
2.11688,-1.44017,-0.00023067478
2.18297,-1.44017,-0.00026426936
2.24907,-1.44017,-0.00028244185
2.31517,-1.44017,-0.0002737903
2.38127,-1.44017,-0.00024228243
2.44736,-1.44017,-0.00017223794
2.51346,-1.44017,-8.3193801e-05
2.57956,-1.44017,2.8842092e-05
2.64565,-1.44017,0.00014414045
2.71175,-1.44017,0.00022692773
2.77785,-1.44017,0.00029974166
2.84394,-1.44017,0.00034936081
2.91004,-1.44017,0.00035307457
2.97614,-1.44017,0.00033447353
3.04224,-1.44017,0.00030214869
3.10833,-1.44017,0.00026286257
3.17443,-1.44017,0.00023934394
3.24053,-1.44017,0.00023706997
3.30662,-1.44017,0.00025947305
3.37272,-1.44017,0.00030603239
3.43882,-1.44017,0.00038466213
3.50492,-1.44017,0.00050018239
3.57101,-1.44017,0.00064353133
3.63711,-1.44017,0.00085655635
3.70321,-1.44017,0.0011418203
3.76930,-1.44017,0.001476635
3.83540,-1.44017,0.0018885981
