x_A,y_A,value
-0.72530,-1.52845,0.00061350904
-0.65920,-1.52845,0.0004804912
-0.59310,-1.52845,0.00038971464
-0.52701,-1.52845,0.00032930181
-0.46091,-1.52845,0.00028582342
-0.39481,-1.52845,0.00025028776
-0.32872,-1.52845,0.00022081018
-0.26262,-1.52845,0.00019796719
-0.19652,-1.52845,0.00016706761
-0.13042,-1.52845,0.0001359684
-0.06433,-1.52845,0.00010926941
0.00177,-1.52845,8.562181e-05
0.06787,-1.52845,6.5996981e-05
0.13396,-1.52845,5.0878451e-05
0.20006,-1.52845,3.9014951e-05
0.26616,-1.52845,2.8768514e-05
0.33226,-1.52845,2.018669e-05
0.39835,-1.52845,1.2084004e-05
0.46445,-1.52845,5.1476345e-06
0.53055,-1.52845,-1.7303028e-06
0.59664,-1.52845,-9.6357398e-06
0.66274,-1.52845,-1.9082974e-05
0.72884,-1.52845,-2.9877148e-05
0.79493,-1.52845,-4.4229033e-05
0.86103,-1.52845,-6.1462168e-05
0.92713,-1.52845,-7.8787649e-05
0.99323,-1.52845,-0.00010229135
1.05932,-1.52845,-0.00013116474
1.12542,-1.52845,-0.00016008204
1.19152,-1.52845,-0.00019302224
1.25761,-1.52845,-0.00023012373
1.32371,-1.52845,-0.00026753693
1.38981,-1.52845,-0.00029504657
1.45591,-1.52845,-0.00032145882
1.52200,-1.52845,-0.00034858522
1.58810,-1.52845,-0.00035443163
1.65420,-1.52845,-0.00035876292
1.72029,-1.52845,-0.00036586556
1.78639,-1.52845,-0.00036389389
1.85249,-1.52845,-0.0003591975
1.91859,-1.52845,-0.00035870701
1.98468,-1.52845,-0.00035987026
2.05078,-1.52845,-0.00035461888
2.11688,-1.52845,-0.00035151877
2.18297,-1.52845,-0.00034630406
2.24907,-1.52845,-0.00033259741
2.31517,-1.52845,-0.00031527999
2.38127,-1.52845,-0.00029222958
2.44736,-1.52845,-0.00026528852
2.51346,-1.52845,-0.00023551048
2.57956,-1.52845,-0.00020186542
2.64565,-1.52845,-0.00016713436
2.71175,-1.52845,-0.0001365019
2.77785,-1.52845,-0.0001045685
2.84394,-1.52845,-7.2678959e-05
2.91004,-1.52845,-4.4768363e-05
2.97614,-1.52845,-1.75065e-05
3.04224,-1.52845,9.3872277e-06
3.10833,-1.52845,3.3892673e-05
3.17443,-1.52845,5.2657517e-05
3.24053,-1.52845,6.9439549e-05
3.30662,-1.52845,8.3075625e-05
3.37272,-1.52845,8.7947177e-05
3.43882,-1.52845,8.8438937e-05
3.50492,-1.52845,8.5902917e-05
3.57101,-1.52845,7.4515534e-05
3.63711,-1.52845,5.5261789e-05
3.70321,-1.52845,3.0918196e-05
3.76930,-1.52845,-7.8932135e-06
3.83540,-1.52845,-5.4155029e-05
3.90150,-1.52845,-0.00010270148
-3.96406,-1.48431,-0.00082756736
-3.89796,-1.48431,-0.00088298565
-3.83186,-1.48431,-0.00092764222
-3.76577,-1.48431,-0.00093690504
-3.69967,-1.48431,-0.00091157859
-3.63357,-1.48431,-0.00085277681
-3.56747,-1.48431,-0.00070412492
-3.50138,-1.48431,-0.00046476256
-3.43528,-1.48431,-0.00015353016
-3.36918,-1.48431,0.00026545441
-3.30309,-1.48431,0.00089591625
-3.23699,-1.48431,0.0016732698
-3.17089,-1.48431,0.0026039244
-3.10479,-1.48431,0.0036287201
-3.03870,-1.48431,0.0047697653
-2.97260,-1.48431,0.0060298601
-2.90650,-1.48431,0.007073761
-2.84041,-1.48431,0.0080573224
-2.77431,-1.48431,0.0091447774
-2.70821,-1.48431,0.010001427
-2.64211,-1.48431,0.0104849
-2.57602,-1.48431,0.010851281
-2.50992,-1.48431,0.010848291
-2.44382,-1.48431,0.010450226
-2.37773,-1.48431,0.0099207489
-2.31163,-1.48431,0.009245229
-2.24553,-1.48431,0.0084335925
-2.17943,-1.48431,0.0075083054
-2.11334,-1.48431,0.0066610062
-2.04724,-1.48431,0.0058258604
-1.98114,-1.48431,0.0049506021
-1.91505,-1.48431,0.00427604
-1.84895,-1.48431,0.003661532
-1.78285,-1.48431,0.003072036
-1.71675,-1.48431,0.0026457035
-1.65066,-1.48431,0.0022774863
-1.58456,-1.48431,0.00195121
-1.51846,-1.48431,0.001730411
-1.45237,-1.48431,0.0015619699
-1.38627,-1.48431,0.0014432027
-1.32017,-1.48431,0.0013924877
-1.25408,-1.48431,0.0013554057
-1.18798,-1.48431,0.0013263687
-1.12188,-1.48431,0.0012744388
-1.05578,-1.48431,0.0012111242
-0.98969,-1.48431,0.0011136491
-0.92359,-1.48431,0.001006759
-0.85749,-1.48431,0.00086820417
-0.79140,-1.48431,0.00072004902
-0.72530,-1.48431,0.00061817397
-0.65920,-1.48431,0.00050258602
-0.59310,-1.48431,0.00040121429
-0.52701,-1.48431,0.0003405337
-0.46091,-1.48431,0.00029439657
-0.39481,-1.48431,0.00025445374
-0.32872,-1.48431,0.00021873813
-0.26262,-1.48431,0.0001910546
-0.19652,-1.48431,0.00016556197
-0.13042,-1.48431,0.00013415664
-0.06433,-1.48431,0.00010746031
0.00177,-1.48431,8.4380677e-05
0.06787,-1.48431,6.5145439e-05
0.13396,-1.48431,5.0631177e-05
0.20006,-1.48431,4.0565326e-05
0.26616,-1.48431,3.0606221e-05
0.33226,-1.48431,2.2092052e-05
0.39835,-1.48431,1.494446e-05
0.46445,-1.48431,7.8998128e-06
0.53055,-1.48431,9.807045e-07
0.59664,-1.48431,-6.2096369e-06
0.66274,-1.48431,-1.5303332e-05
0.72884,-1.48431,-2.5833651e-05
0.79493,-1.48431,-3.7637365e-05
0.86103,-1.48431,-5.4044445e-05
0.92713,-1.48431,-7.0978305e-05
0.99323,-1.48431,-8.9811801e-05
1.05932,-1.48431,-0.00011705459
1.12542,-1.48431,-0.00014588339
