system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
Al16	*OH	-7.72016	down	Oads	348	O	px	0.0002475	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.60916	up	Oads	348	O	py	0.01262	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.60916	down	Oads	348	O	py	0.0002515	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.60916	up	Oads	348	O	pz	0.04217	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.60916	down	Oads	348	O	pz	0.002336	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.60916	up	Oads	348	O	px	0.02227	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.60916	down	Oads	348	O	px	0.0006391	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.49916	up	Oads	348	O	py	0.03073	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.49916	down	Oads	348	O	py	0.0004916	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.49916	up	Oads	348	O	pz	0.02513	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.49916	down	Oads	348	O	pz	0.001445	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.49916	up	Oads	348	O	px	0.01968	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.49916	down	Oads	348	O	px	0.0009591	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.38916	up	Oads	348	O	py	0.05186	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.38916	down	Oads	348	O	py	0.0006641	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.38916	up	Oads	348	O	pz	0.05228	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.38916	down	Oads	348	O	pz	0.0007151	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.38916	up	Oads	348	O	px	0.02648	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.38916	down	Oads	348	O	px	0.0008495	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.27816	up	Oads	348	O	py	0.04971	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.27816	down	Oads	348	O	py	0.0007716	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.27816	up	Oads	348	O	pz	0.0919	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.27816	down	Oads	348	O	pz	0.0007901	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.27816	up	Oads	348	O	px	0.02551	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.27816	down	Oads	348	O	px	0.0006992	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.16816	up	Oads	348	O	py	0.03154	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.16816	down	Oads	348	O	py	0.002329	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.16816	up	Oads	348	O	pz	0.0955	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.16816	down	Oads	348	O	pz	0.001759	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.16816	up	Oads	348	O	px	0.01502	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.16816	down	Oads	348	O	px	0.001757	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.05816	up	Oads	348	O	py	0.01753	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.05816	down	Oads	348	O	py	0.005628	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.05816	up	Oads	348	O	pz	0.06427	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.05816	down	Oads	348	O	pz	0.003696	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.05816	up	Oads	348	O	px	0.00678	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-7.05816	down	Oads	348	O	px	0.003846	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.94816	up	Oads	348	O	py	0.01482	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.94816	down	Oads	348	O	py	0.01056	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.94816	up	Oads	348	O	pz	0.06986	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.94816	down	Oads	348	O	pz	0.01815	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.94816	up	Oads	348	O	px	0.00622	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.94816	down	Oads	348	O	px	0.006302	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.83716	up	Oads	348	O	py	0.0172	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.83716	down	Oads	348	O	py	0.0229	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.83716	up	Oads	348	O	pz	0.09261	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.83716	down	Oads	348	O	pz	0.05935	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.83716	up	Oads	348	O	px	0.008413	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.83716	down	Oads	348	O	px	0.0126	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.72716	up	Oads	348	O	py	0.01492	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.72716	down	Oads	348	O	py	0.0328	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.72716	up	Oads	348	O	pz	0.06083	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.72716	down	Oads	348	O	pz	0.08178	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.72716	up	Oads	348	O	px	0.00676	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.72716	down	Oads	348	O	px	0.01757	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.61716	up	Oads	348	O	py	0.01141	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.61716	down	Oads	348	O	py	0.02568	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.61716	up	Oads	348	O	pz	0.01537	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.61716	down	Oads	348	O	pz	0.05518	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.61716	up	Oads	348	O	px	0.005515	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.61716	down	Oads	348	O	px	0.0128	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.50616	up	Oads	348	O	py	0.009852	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.50616	down	Oads	348	O	py	0.0171	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.50616	up	Oads	348	O	pz	0.01006	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.50616	down	Oads	348	O	pz	0.04479	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.50616	up	Oads	348	O	px	0.0136	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.50616	down	Oads	348	O	px	0.007203	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.39616	up	Oads	348	O	py	0.008664	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.39616	down	Oads	348	O	py	0.01474	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.39616	up	Oads	348	O	pz	0.02946	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.39616	down	Oads	348	O	pz	0.07225	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.39616	up	Oads	348	O	px	0.032	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.39616	down	Oads	348	O	px	0.006535	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.28616	up	Oads	348	O	py	0.007535	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.28616	down	Oads	348	O	py	0.009854	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.28616	up	Oads	348	O	pz	0.03817	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.28616	down	Oads	348	O	pz	0.08274	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.28616	up	Oads	348	O	px	0.04118	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.28616	down	Oads	348	O	px	0.005661	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.17516	up	Oads	348	O	py	0.005145	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.17516	down	Oads	348	O	py	0.003207	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.17516	up	Oads	348	O	pz	0.03415	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.17516	down	Oads	348	O	pz	0.04421	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.17516	up	Oads	348	O	px	0.03094	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.17516	down	Oads	348	O	px	0.002797	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.06516	up	Oads	348	O	py	0.002896	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.06516	down	Oads	348	O	py	-0.001198	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.06516	up	Oads	348	O	pz	0.04398	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.06516	down	Oads	348	O	pz	-0.0009017	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.06516	up	Oads	348	O	px	0.021	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-6.06516	down	Oads	348	O	px	0.001275	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.95516	up	Oads	348	O	py	0.002988	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.95516	down	Oads	348	O	py	-0.003757	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.95516	up	Oads	348	O	pz	0.07037	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.95516	down	Oads	348	O	pz	-0.01614	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.95516	up	Oads	348	O	px	0.02179	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.95516	down	Oads	348	O	px	0.001171	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.84516	up	Oads	348	O	py	0.003554	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.84516	down	Oads	348	O	py	0.002649	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.84516	up	Oads	348	O	pz	0.08369	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.84516	down	Oads	348	O	pz	0.02655	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.84516	up	Oads	348	O	px	0.02319	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.84516	down	Oads	348	O	px	0.001864	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.73416	up	Oads	348	O	py	0.003263	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.73416	down	Oads	348	O	py	0.05086	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.73416	up	Oads	348	O	pz	0.06814	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.73416	down	Oads	348	O	pz	0.2387	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.73416	up	Oads	348	O	px	0.01908	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.73416	down	Oads	348	O	px	0.01487	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.62416	up	Oads	348	O	py	0.00463	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.62416	down	Oads	348	O	py	0.139	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.62416	up	Oads	348	O	pz	0.04865	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.62416	down	Oads	348	O	pz	0.5752	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.62416	up	Oads	348	O	px	0.01312	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.62416	down	Oads	348	O	px	0.04045	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.51416	up	Oads	348	O	py	0.009881	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.51416	down	Oads	348	O	py	0.1624	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.51416	up	Oads	348	O	pz	0.06046	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.51416	down	Oads	348	O	pz	0.6146	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.51416	up	Oads	348	O	px	0.01324	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.51416	down	Oads	348	O	px	0.04597	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.40316	up	Oads	348	O	py	0.01822	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.40316	down	Oads	348	O	py	0.09566	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.40316	up	Oads	348	O	pz	0.1095	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.40316	down	Oads	348	O	pz	0.3071	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.40316	up	Oads	348	O	px	0.02281	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.40316	down	Oads	348	O	px	0.0248	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.29316	up	Oads	348	O	py	0.02835	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.29316	down	Oads	348	O	py	0.04518	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.29316	up	Oads	348	O	pz	0.1457	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.29316	down	Oads	348	O	pz	0.09501	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.29316	up	Oads	348	O	px	0.02771	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.29316	down	Oads	348	O	px	0.00707	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.18316	up	Oads	348	O	py	0.04425	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.18316	down	Oads	348	O	py	0.04308	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.18316	up	Oads	348	O	pz	0.1582	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.18316	down	Oads	348	O	pz	0.08655	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.18316	up	Oads	348	O	px	0.01958	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.18316	down	Oads	348	O	px	0.002773	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.07316	up	Oads	348	O	py	0.06564	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.07316	down	Oads	348	O	py	0.05112	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.07316	up	Oads	348	O	pz	0.1924	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.07316	down	Oads	348	O	pz	0.125	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.07316	up	Oads	348	O	px	0.01282	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-5.07316	down	Oads	348	O	px	0.003625	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.96216	up	Oads	348	O	py	0.08049	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.96216	down	Oads	348	O	py	0.04272	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.96216	up	Oads	348	O	pz	0.2228	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.96216	down	Oads	348	O	pz	0.1047	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.96216	up	Oads	348	O	px	0.01435	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.96216	down	Oads	348	O	px	0.003493	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.85216	up	Oads	348	O	py	0.0771	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.85216	down	Oads	348	O	py	0.03206	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.85216	up	Oads	348	O	pz	0.1979	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.85216	down	Oads	348	O	pz	0.05511	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.85216	up	Oads	348	O	px	0.01699	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.85216	down	Oads	348	O	px	0.003765	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.74216	up	Oads	348	O	py	0.05615	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.74216	down	Oads	348	O	py	0.03181	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.74216	up	Oads	348	O	pz	0.1327	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.74216	down	Oads	348	O	pz	0.03592	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.74216	up	Oads	348	O	px	0.01849	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.74216	down	Oads	348	O	px	0.007877	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.63116	up	Oads	348	O	py	0.03424	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.63116	down	Oads	348	O	py	0.02963	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.63116	up	Oads	348	O	pz	0.07635	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.63116	down	Oads	348	O	pz	0.03337	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.63116	up	Oads	348	O	px	0.02224	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.63116	down	Oads	348	O	px	0.01349	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.52116	up	Oads	348	O	py	0.02425	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.52116	down	Oads	348	O	py	0.02421	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.52116	up	Oads	348	O	pz	0.04479	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.52116	down	Oads	348	O	pz	0.02817	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.52116	up	Oads	348	O	px	0.02626	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.52116	down	Oads	348	O	px	0.01354	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.41116	up	Oads	348	O	py	0.02896	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.41116	down	Oads	348	O	py	0.01967	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.41116	up	Oads	348	O	pz	0.03363	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.41116	down	Oads	348	O	pz	0.02168	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.41116	up	Oads	348	O	px	0.02454	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.41116	down	Oads	348	O	px	0.007777	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.30016	up	Oads	348	O	py	0.05324	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.30016	down	Oads	348	O	py	0.01636	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.30016	up	Oads	348	O	pz	0.04102	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.30016	down	Oads	348	O	pz	0.01754	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.30016	up	Oads	348	O	px	0.01912	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.30016	down	Oads	348	O	px	0.003532	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.19016	up	Oads	348	O	py	0.122	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.19016	down	Oads	348	O	py	0.01721	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.19016	up	Oads	348	O	pz	0.0596	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.19016	down	Oads	348	O	pz	0.01489	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.19016	up	Oads	348	O	px	0.01973	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.19016	down	Oads	348	O	px	0.002104	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.08016	up	Oads	348	O	py	0.2504	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.08016	down	Oads	348	O	py	0.03018	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.08016	up	Oads	348	O	pz	0.07407	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.08016	down	Oads	348	O	pz	0.01215	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.08016	up	Oads	348	O	px	0.03103	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-4.08016	down	Oads	348	O	px	0.003309	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.97016	up	Oads	348	O	py	0.3277	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.97016	down	Oads	348	O	py	0.05181	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.97016	up	Oads	348	O	pz	0.0661	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.97016	down	Oads	348	O	pz	0.01136	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.97016	up	Oads	348	O	px	0.04136	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.97016	down	Oads	348	O	px	0.0148	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.85916	up	Oads	348	O	py	0.2536	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.85916	down	Oads	348	O	py	0.06618	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.85916	up	Oads	348	O	pz	0.03811	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.85916	down	Oads	348	O	pz	0.01359	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.85916	up	Oads	348	O	px	0.03603	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.85916	down	Oads	348	O	px	0.0424	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.74916	up	Oads	348	O	py	0.1373	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.74916	down	Oads	348	O	py	0.06771	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.74916	up	Oads	348	O	pz	0.01526	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.74916	down	Oads	348	O	pz	0.01665	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.74916	up	Oads	348	O	px	0.0265	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.74916	down	Oads	348	O	px	0.07626	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.63916	up	Oads	348	O	py	0.08729	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.63916	down	Oads	348	O	py	0.06028	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.63916	up	Oads	348	O	pz	0.007151	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.63916	down	Oads	348	O	pz	0.0223	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.63916	up	Oads	348	O	px	0.03417	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.63916	down	Oads	348	O	px	0.09051	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.52816	up	Oads	348	O	py	0.09227	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.52816	down	Oads	348	O	py	0.05712	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.52816	up	Oads	348	O	pz	0.007224	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	-3.52816	down	Oads	348	O	pz	0.03039	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
