system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
Al16	*O	3.53917	up	Obridge	258	O	py	0.003473	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.53917	down	Obridge	258	O	py	0.0229	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.53917	up	Obridge	258	O	pz	0.003703	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.53917	down	Obridge	258	O	pz	0.01986	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.53917	up	Obridge	258	O	px	0.004248	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.53917	down	Obridge	258	O	px	0.005896	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.64917	up	Obridge	258	O	py	0.004193	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.64917	down	Obridge	258	O	py	0.03691	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.64917	up	Obridge	258	O	pz	0.00556	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.64917	down	Obridge	258	O	pz	0.02289	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.64917	up	Obridge	258	O	px	0.005561	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.64917	down	Obridge	258	O	px	0.008174	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.76017	up	Obridge	258	O	py	0.006122	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.76017	down	Obridge	258	O	py	0.0434	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.76017	up	Obridge	258	O	pz	0.008021	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.76017	down	Obridge	258	O	pz	0.01856	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.76017	up	Obridge	258	O	px	0.007418	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.76017	down	Obridge	258	O	px	0.009363	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.87017	up	Obridge	258	O	py	0.009324	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.87017	down	Obridge	258	O	py	0.03774	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.87017	up	Obridge	258	O	pz	0.01232	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.87017	down	Obridge	258	O	pz	0.01762	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.87017	up	Obridge	258	O	px	0.008565	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.87017	down	Obridge	258	O	px	0.0108	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.98117	up	Obridge	258	O	py	0.01037	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.98117	down	Obridge	258	O	py	0.02178	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.98117	up	Obridge	258	O	pz	0.01762	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.98117	down	Obridge	258	O	pz	0.01655	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.98117	up	Obridge	258	O	px	0.0109	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	3.98117	down	Obridge	258	O	px	0.01236	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.95883	up	Oads	347	O	py	0.04804	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.95883	down	Oads	347	O	py	0.0002632	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.95883	up	Oads	347	O	pz	0.01569	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.95883	down	Oads	347	O	pz	0.0001041	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.95883	up	Oads	347	O	px	0.01962	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.95883	down	Oads	347	O	px	0.0002234	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.84883	up	Oads	347	O	py	0.06226	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.84883	down	Oads	347	O	py	0.0003242	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.84883	up	Oads	347	O	pz	0.03594	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.84883	down	Oads	347	O	pz	0.000213	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.84883	up	Oads	347	O	px	0.04096	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.84883	down	Oads	347	O	px	0.0001444	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.73783	up	Oads	347	O	py	0.04137	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.73783	down	Oads	347	O	py	0.0004679	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.73783	up	Oads	347	O	pz	0.04189	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.73783	down	Oads	347	O	pz	0.0003347	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.73783	up	Oads	347	O	px	0.05981	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.73783	down	Oads	347	O	px	0.0003514	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.62783	up	Oads	347	O	py	0.01333	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.62783	down	Oads	347	O	py	0.0007199	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.62783	up	Oads	347	O	pz	0.02607	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.62783	down	Oads	347	O	pz	0.0003317	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.62783	up	Oads	347	O	px	0.04475	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.62783	down	Oads	347	O	px	0.0007636	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.51683	up	Oads	347	O	py	0.01006	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.51683	down	Oads	347	O	py	0.0007787	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.51683	up	Oads	347	O	pz	0.008495	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.51683	down	Oads	347	O	pz	0.000185	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.51683	up	Oads	347	O	px	0.01948	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.51683	down	Oads	347	O	px	0.0008754	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.40583	up	Oads	347	O	py	0.02524	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.40583	down	Oads	347	O	py	0.0005775	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.40583	up	Oads	347	O	pz	0.003371	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.40583	down	Oads	347	O	pz	8.771e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.40583	up	Oads	347	O	px	0.02087	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.40583	down	Oads	347	O	px	0.0006428	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.29583	up	Oads	347	O	py	0.04006	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.29583	down	Oads	347	O	py	0.0007553	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.29583	up	Oads	347	O	pz	0.01563	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.29583	down	Oads	347	O	pz	7.641e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.29583	up	Oads	347	O	px	0.0381	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.29583	down	Oads	347	O	px	0.0008499	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.18483	up	Oads	347	O	py	0.04941	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.18483	down	Oads	347	O	py	0.002188	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.18483	up	Oads	347	O	pz	0.03325	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.18483	down	Oads	347	O	pz	4.671e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.18483	up	Oads	347	O	px	0.0448	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.18483	down	Oads	347	O	px	0.002105	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.07483	up	Oads	347	O	py	0.04309	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.07483	down	Oads	347	O	py	0.0036	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.07483	up	Oads	347	O	pz	0.0303	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.07483	down	Oads	347	O	pz	2.691e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.07483	up	Oads	347	O	px	0.03065	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-7.07483	down	Oads	347	O	px	0.003165	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.96383	up	Oads	347	O	py	0.02065	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.96383	down	Oads	347	O	py	0.00405	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.96383	up	Oads	347	O	pz	0.03349	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.96383	down	Oads	347	O	pz	0.0004121	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.96383	up	Oads	347	O	px	0.01659	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.96383	down	Oads	347	O	px	0.003593	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.85383	up	Oads	347	O	py	0.01316	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.85383	down	Oads	347	O	py	0.005401	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.85383	up	Oads	347	O	pz	0.07245	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.85383	down	Oads	347	O	pz	0.001384	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.85383	up	Oads	347	O	px	0.02568	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.85383	down	Oads	347	O	px	0.004695	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.74283	up	Oads	347	O	py	0.03105	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.74283	down	Oads	347	O	py	0.005467	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.74283	up	Oads	347	O	pz	0.08206	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.74283	down	Oads	347	O	pz	0.00169	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.74283	up	Oads	347	O	px	0.03946	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.74283	down	Oads	347	O	px	0.004151	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.63283	up	Oads	347	O	py	0.0488	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.63283	down	Oads	347	O	py	0.002811	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.63283	up	Oads	347	O	pz	0.03743	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.63283	down	Oads	347	O	pz	0.0008302	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.63283	up	Oads	347	O	px	0.03963	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.63283	down	Oads	347	O	px	0.001686	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.52183	up	Oads	347	O	py	0.04417	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.52183	down	Oads	347	O	py	0.001062	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.52183	up	Oads	347	O	pz	0.006352	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.52183	down	Oads	347	O	pz	0.001308	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.52183	up	Oads	347	O	px	0.04295	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.52183	down	Oads	347	O	px	0.0006488	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.41083	up	Oads	347	O	py	0.02943	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.41083	down	Oads	347	O	py	0.0008262	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.41083	up	Oads	347	O	pz	0.00668	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.41083	down	Oads	347	O	pz	0.004293	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.41083	up	Oads	347	O	px	0.06094	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.41083	down	Oads	347	O	px	0.001058	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.30083	up	Oads	347	O	py	0.02124	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.30083	down	Oads	347	O	py	0.0005835	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.30083	up	Oads	347	O	pz	0.009994	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.30083	down	Oads	347	O	pz	0.005431	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.30083	up	Oads	347	O	px	0.06824	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.30083	down	Oads	347	O	px	0.001105	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.18983	up	Oads	347	O	py	0.01544	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.18983	down	Oads	347	O	py	0.0002093	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.18983	up	Oads	347	O	pz	0.007973	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.18983	down	Oads	347	O	pz	0.002531	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.18983	up	Oads	347	O	px	0.04851	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.18983	down	Oads	347	O	px	0.001091	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.07983	up	Oads	347	O	py	0.01191	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.07983	down	Oads	347	O	py	6.258e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.07983	up	Oads	347	O	pz	0.008615	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.07983	down	Oads	347	O	pz	8.588e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.07983	up	Oads	347	O	px	0.02933	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-6.07983	down	Oads	347	O	px	0.002385	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.96883	up	Oads	347	O	py	0.01521	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.96883	down	Oads	347	O	py	0.0002345	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.96883	up	Oads	347	O	pz	0.01663	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.96883	down	Oads	347	O	pz	5.408e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.96883	up	Oads	347	O	px	0.03069	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.96883	down	Oads	347	O	px	0.003151	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.85883	up	Oads	347	O	py	0.0223	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.85883	down	Oads	347	O	py	0.0006052	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.85883	up	Oads	347	O	pz	0.02703	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.85883	down	Oads	347	O	pz	0.0007923	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.85883	up	Oads	347	O	px	0.03908	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.85883	down	Oads	347	O	px	0.002245	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.74783	up	Oads	347	O	py	0.02383	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.74783	down	Oads	347	O	py	0.0008632	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.74783	up	Oads	347	O	pz	0.02716	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.74783	down	Oads	347	O	pz	0.001164	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.74783	up	Oads	347	O	px	0.03539	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.74783	down	Oads	347	O	px	0.002308	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.63783	up	Oads	347	O	py	0.01725	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.63783	down	Oads	347	O	py	0.001129	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.63783	up	Oads	347	O	pz	0.01817	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.63783	down	Oads	347	O	pz	0.001678	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.63783	up	Oads	347	O	px	0.02217	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.63783	down	Oads	347	O	px	0.004092	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.52683	up	Oads	347	O	py	0.01179	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.52683	down	Oads	347	O	py	0.002193	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.52683	up	Oads	347	O	pz	0.01368	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.52683	down	Oads	347	O	pz	0.003444	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.52683	up	Oads	347	O	px	0.01635	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.52683	down	Oads	347	O	px	0.006938	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.41583	up	Oads	347	O	py	0.01524	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.41583	down	Oads	347	O	py	0.004287	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.41583	up	Oads	347	O	pz	0.01856	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.41583	down	Oads	347	O	pz	0.00677	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.41583	up	Oads	347	O	px	0.02364	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.41583	down	Oads	347	O	px	0.008647	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.30583	up	Oads	347	O	py	0.01927	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.30583	down	Oads	347	O	py	0.006449	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.30583	up	Oads	347	O	pz	0.02192	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.30583	down	Oads	347	O	pz	0.01102	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.30583	up	Oads	347	O	px	0.02866	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.30583	down	Oads	347	O	px	0.007653	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.19483	up	Oads	347	O	py	0.01421	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.19483	down	Oads	347	O	py	0.00705	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.19483	up	Oads	347	O	pz	0.01635	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.19483	down	Oads	347	O	pz	0.01248	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.19483	up	Oads	347	O	px	0.02007	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.19483	down	Oads	347	O	px	0.006869	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.08483	up	Oads	347	O	py	0.008003	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.08483	down	Oads	347	O	py	0.005179	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.08483	up	Oads	347	O	pz	0.01201	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.08483	down	Oads	347	O	pz	0.009224	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.08483	up	Oads	347	O	px	0.01185	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-5.08483	down	Oads	347	O	px	0.005915	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.97383	up	Oads	347	O	py	0.008196	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.97383	down	Oads	347	O	py	0.00277	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.97383	up	Oads	347	O	pz	0.01445	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.97383	down	Oads	347	O	pz	0.009064	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.97383	up	Oads	347	O	px	0.01448	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.97383	down	Oads	347	O	px	0.003981	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.86383	up	Oads	347	O	py	0.01033	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.86383	down	Oads	347	O	py	0.002673	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.86383	up	Oads	347	O	pz	0.02033	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.86383	down	Oads	347	O	pz	0.01417	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.86383	up	Oads	347	O	px	0.02337	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.86383	down	Oads	347	O	px	0.004837	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.75283	up	Oads	347	O	py	0.01185	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.75283	down	Oads	347	O	py	0.004779	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.75283	up	Oads	347	O	pz	0.03139	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.75283	down	Oads	347	O	pz	0.01618	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.75283	up	Oads	347	O	px	0.03622	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.75283	down	Oads	347	O	px	0.008066	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.64283	up	Oads	347	O	py	0.01809	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.64283	down	Oads	347	O	py	0.005911	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.64283	up	Oads	347	O	pz	0.05113	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.64283	down	Oads	347	O	pz	0.01393	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.64283	up	Oads	347	O	px	0.05464	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.64283	down	Oads	347	O	px	0.007414	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.53183	up	Oads	347	O	py	0.03022	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.53183	down	Oads	347	O	py	0.005764	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.53183	up	Oads	347	O	pz	0.07187	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.53183	down	Oads	347	O	pz	0.01224	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.53183	up	Oads	347	O	px	0.07349	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.53183	down	Oads	347	O	px	0.003696	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.42083	up	Oads	347	O	py	0.04014	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.42083	down	Oads	347	O	py	0.007045	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.42083	up	Oads	347	O	pz	0.07473	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.42083	down	Oads	347	O	pz	0.01372	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.42083	up	Oads	347	O	px	0.08008	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.42083	down	Oads	347	O	px	0.003235	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.31083	up	Oads	347	O	py	0.04188	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.31083	down	Oads	347	O	py	0.008494	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.31083	up	Oads	347	O	pz	0.06113	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.31083	down	Oads	347	O	pz	0.01661	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.31083	up	Oads	347	O	px	0.07312	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-4.31083	down	Oads	347	O	px	0.005193	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
