"system","state","pair_role","atom1_index","atom2_index","distance_A","energy_eV_rel_EF","spin","pCOHP_raw","minus_pCOHP","source_file"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.46366","up","-0.6893","0.6893","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.46366","down","-0.36152","0.36152","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.41353","up","-0.01931","0.01931","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.41353","down","-0.0503","0.0503","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.41353","up","-0.0028","0.0028","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.41353","down","-0.03631","0.03631","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.41353","up","-0.56686","0.56686","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.41353","down","-0.44817","0.44817","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.36341","up","0.01697","-0.01697","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.36341","down","-0.03327","0.03327","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.36341","up","0.01928","-0.01928","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.36341","down","-0.04254","0.04254","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.36341","up","-0.35108","0.35108","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.36341","down","-0.21411","0.21411","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.31328","up","0.03013","-0.03013","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.31328","down","-0.01892","0.01892","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.31328","up","0.01323","-0.01323","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.31328","down","-0.04912","0.04912","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.31328","up","-0.34867","0.34867","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.31328","down","-0.11393","0.11393","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.26316","up","-0.00704","0.00704","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.26316","down","-0.0123","0.0123","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.26316","up","-0.0126","0.0126","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.26316","down","-0.11391","0.11391","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.26316","up","-0.61925","0.61925","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.26316","down","-0.23849","0.23849","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.21303","up","-0.09088","0.09088","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.21303","down","-0.01552","0.01552","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.21303","up","-0.02373","0.02373","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.21303","down","-0.11968","0.11968","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.21303","up","-0.77749","0.77749","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.21303","down","-0.31235","0.31235","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.16291","up","-0.29994","0.29994","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.16291","down","-0.03058","0.03058","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.16291","up","-0.03496","0.03496","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.16291","down","-0.05444","0.05444","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.16291","up","-0.71964","0.71964","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.16291","down","-0.27761","0.27761","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.11278","up","-0.48614","0.48614","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.11278","down","-0.06046","0.06046","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.11278","up","-0.15778","0.15778","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.11278","down","-0.03898","0.03898","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.11278","up","-0.51477","0.51477","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.11278","down","-0.29207","0.29207","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.06266","up","-0.39603","0.39603","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.06266","down","-0.06279","0.06279","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.06266","up","-0.15411","0.15411","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.06266","down","-0.01466","0.01466","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.06266","up","-0.23382","0.23382","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.06266","down","-0.18599","0.18599","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.01253","up","-0.29732","0.29732","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-5.01253","down","-0.04005","0.04005","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.01253","up","-0.08818","0.08818","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-5.01253","down","-0.00781","0.00781","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.01253","up","-0.10097","0.10097","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-5.01253","down","-0.07453","0.07453","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.96241","up","-0.23182","0.23182","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.96241","down","-0.02072","0.02072","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.96241","up","-0.30632","0.30632","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.96241","down","-0.01378","0.01378","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.96241","up","-0.0985","0.0985","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.96241","down","-0.06071","0.06071","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.91228","up","-0.20266","0.20266","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.91228","down","-0.01475","0.01475","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.91228","up","-0.91777","0.91777","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.91228","down","-0.00949","0.00949","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.91228","up","-0.08996","0.08996","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.91228","down","-0.01814","0.01814","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.86216","up","-0.2034","0.2034","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.86216","down","-0.01981","0.01981","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.86216","up","-0.71922","0.71922","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.86216","down","-0.00273","0.00273","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.86216","up","-0.11723","0.11723","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.86216","down","-0.01246","0.01246","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.81203","up","-0.37245","0.37245","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.81203","down","-0.04556","0.04556","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.81203","up","-0.59608","0.59608","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.81203","down","-0.00867","0.00867","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.81203","up","-0.18709","0.18709","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.81203","down","-0.20969","0.20969","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.76190","up","-0.66707","0.66707","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.76190","down","-0.0912","0.0912","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.76190","up","-1.1617","1.1617","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.76190","down","-0.03395","0.03395","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.76190","up","-0.27372","0.27372","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.76190","down","-0.67426","0.67426","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.71178","up","-0.41333","0.41333","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.71178","down","-0.06043","0.06043","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.71178","up","-0.75871","0.75871","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.71178","down","-0.03097","0.03097","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.71178","up","-0.1777","0.1777","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.71178","down","-0.44522","0.44522","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.66165","up","-0.14103","0.14103","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.66165","down","-0.03485","0.03485","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.66165","up","-0.1961","0.1961","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.66165","down","-0.02233","0.02233","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.66165","up","-0.08541","0.08541","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.66165","down","-0.08505","0.08505","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.61153","up","-0.14911","0.14911","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.61153","down","-0.028","0.028","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.61153","up","-0.26382","0.26382","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.61153","down","-0.02736","0.02736","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.61153","up","-0.06358","0.06358","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.61153","down","-0.05134","0.05134","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.56140","up","-0.13627","0.13627","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.56140","down","-0.03041","0.03041","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.56140","up","-0.33065","0.33065","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.56140","down","-0.02048","0.02048","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.56140","up","-0.04576","0.04576","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.56140","down","-0.02803","0.02803","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.51128","up","-0.08049","0.08049","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.51128","down","-0.03846","0.03846","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.51128","up","-0.17281","0.17281","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.51128","down","-0.01128","0.01128","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.51128","up","-0.09183","0.09183","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.51128","down","-0.02999","0.02999","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.46115","up","-0.02606","0.02606","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.46115","down","-0.0372","0.0372","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.46115","up","-0.17547","0.17547","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.46115","down","-0.00906","0.00906","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.46115","up","-0.1756","0.1756","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.46115","down","-0.0129","0.0129","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.41103","up","-0.04998","0.04998","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.41103","down","-0.03573","0.03573","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.41103","up","-0.26247","0.26247","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.41103","down","-0.02059","0.02059","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.41103","up","-0.22236","0.22236","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.41103","down","-0.01298","0.01298","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.36090","up","-0.10756","0.10756","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.36090","down","-0.04103","0.04103","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.36090","up","-0.21622","0.21622","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.36090","down","-0.02453","0.02453","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.36090","up","-0.20958","0.20958","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.36090","down","0.00037","-0.00037","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.31078","up","-0.12895","0.12895","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.31078","down","-0.05524","0.05524","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.31078","up","-0.14164","0.14164","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.31078","down","0.00513","-0.00513","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.31078","up","-0.2585","0.2585","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.31078","down","0.08591","-0.08591","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.26065","up","-0.09883","0.09883","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.26065","down","-0.04834","0.04834","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.26065","up","-0.13378","0.13378","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.26065","down","0.00663","-0.00663","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.26065","up","-0.23022","0.23022","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.26065","down","0.08135","-0.08135","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.21053","up","-0.0609","0.0609","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.21053","down","-0.02281","0.02281","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.21053","up","-0.12272","0.12272","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.21053","down","-0.00089","0.00089","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.21053","up","-0.11194","0.11194","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.21053","down","0.01373","-0.01373","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.16040","up","-0.05109","0.05109","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.16040","down","-0.01076","0.01076","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.16040","up","-0.11727","0.11727","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.16040","down","0.00059","-0.00059","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.16040","up","-0.0495","0.0495","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.16040","down","-0.00521","0.00521","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.11028","up","-0.02531","0.02531","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.11028","down","-0.00691","0.00691","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.11028","up","-0.11729","0.11729","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.11028","down","0.00433","-0.00433","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.11028","up","-0.05118","0.05118","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.11028","down","0.00079","-0.00079","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.06015","up","0.00767","-0.00767","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.06015","down","-0.00868","0.00868","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.06015","up","-0.07996","0.07996","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.06015","down","0.00456","-0.00456","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.06015","up","-0.09238","0.09238","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.06015","down","0.0103","-0.0103","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.01003","up","0.04108","-0.04108","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-4.01003","down","-0.0055","0.0055","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.01003","up","-0.03289","0.03289","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-4.01003","down","0.00339","-0.00339","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.01003","up","-0.14912","0.14912","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-4.01003","down","0.06821","-0.06821","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
