energy_eV_rel_EF,TDOS_up,TDOS_down,Co_s_up,Co_s_down,Co_dxy_up,Co_dxy_down,Co_dyz_up,Co_dyz_down,Co_dz2_up,Co_dz2_down,Co_dxz_up,Co_dxz_down,Co_dx2y2_up,Co_dx2y2_down,Co_p_total_up,Co_p_total_down,Co_d_total_up,Co_d_total_down,Co_total_up,Co_total_down,H_s_up,H_s_down,H_p_total_up,H_p_total_down,H_d_total_up,H_d_total_down,H_total_up,H_total_down,O_s_up,O_s_down,O_px_up,O_px_down,O_py_up,O_py_down,O_pz_up,O_pz_down,O_p_total_up,O_p_total_down,O_d_total_up,O_d_total_down,O_total_up,O_total_down
0.15038,11.18006,0.01365,0.009489999999999998,0.0,0.20158000000000004,0.0,1.3229,6.000000000000001e-05,0.014749999999999994,4e-05,0.6441599999999998,4e-05,0.52846,9e-05,0,0,2.71185,0.00023,2.72134,0.00023,0.11488000000000002,0.00012,0,0,0,0,0.11488000000000002,0.00012,0.05629,2e-05,2.4121500000000005,0.00877,4.273940000000001,0.0022500000000000003,1.6015000000000004,0.0021,8.287590000000002,0.01312,0,0,8.343880000000002,0.01314
0.2005,1.60832,3e-05,0.0011600000000000002,0.0,0.028389999999999995,0.0,0.19766000000000003,0.0,0.0021400000000000004,0.0,0.08857000000000002,0.0,0.08098999999999998,0.0,0,0,0.39775000000000005,0.0,0.39891000000000004,0.0,0.014859999999999996,0.0,0,0,0,0,0.014859999999999996,0.0,0.007249999999999999,0.0,0.31002,2e-05,0.63766,0.0,0.2393300000000001,0.0,1.1870100000000001,2e-05,0,0,1.19426,2e-05
0.25063,0.04702,0.0,2e-05,0.0,0.0008000000000000001,0.0,0.005779999999999998,0.0,6e-05,0.0,0.0025500000000000006,0.0,0.00237,0.0,0,0,0.011559999999999999,0.0,0.011579999999999998,0.0,0.00035999999999999997,0.0,0,0,0,0,0.00035999999999999997,0.0,0.0002,0.0,0.00883,0.0,0.018659999999999996,0.0,0.006959999999999999,0.0,0.034449999999999995,0.0,0,0,0.03464999999999999,0.0
0.30075,0.00102,0.0,0.0,0.0,6.000000000000001e-05,0.0,9e-05,0.0,0.0,0.0,0.00011,0.0,2e-05,0.0,0,0,0.00028000000000000003,0.0,0.00028000000000000003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.00022,0.0,0.00021,0.0,9e-05,0.0,0.0005200000000000001,0.0,0,0,0.0005200000000000001,0.0
0.35088,0.13648,0.0,0.0004300000000000003,0.0,0.010719999999999997,0.0,0.012220000000000002,0.0,8e-05,0.0,0.021569999999999992,0.0,0.004809999999999999,0.0,0,0,0.04939999999999999,0.0,0.04982999999999999,0.0,0.0017900000000000008,0.0,0,0,0,0,0.0017900000000000008,0.0,0.0016000000000000003,0.0,0.03419999999999998,0.0,0.028769999999999983,0.0,0.019829999999999987,0.0,0.08279999999999996,0.0,0,0,0.08439999999999995,0.0
0.401,4.17569,0.0,0.012939999999999998,0.0,0.3301300000000001,0.0,0.37091,0.0,0.00398,0.0,0.6626999999999997,0.0,0.14836999999999997,0.0,0,0,1.5160899999999997,0.0,1.52903,0.0,0.05594000000000003,0.0,0,0,0,0,0.05594000000000003,0.0,0.04899000000000005,0.0,1.0590299999999992,0.0,0.8759100000000001,0.0,0.6066,0.0,2.5415399999999995,0.0,0,0,2.5905299999999993,0.0
0.45113,27.09058,0.0,0.0775,0.0,2.13547,0.0,2.3891699999999996,0.0,0.02475,0.0,4.282139999999999,0.0,0.9947599999999999,0.0,0,0,9.826289999999998,0.0,9.903789999999999,0.0,0.35068,0.0,0,0,0,0,0.35068,0.0,0.3079100000000002,0.0,6.978240000000002,0.0,5.629430000000001,0.0,3.9205800000000024,0.0,16.528250000000007,0.0,0,0,16.836160000000007,0.0
0.50125,52.33345,0.0,0.1279,0.0,3.6187300000000007,0.0,5.349509999999998,0.0,0.04478000000000002,0.0,7.325819999999997,0.0,2.6583300000000016,0.0,0,0,18.997169999999997,0.0,19.125069999999997,0.0,0.6355600000000003,0.0,0,0,0,0,0.6355600000000003,0.0,0.56369,0.0,13.146460000000005,0.0,11.336350000000003,0.0,7.526279999999998,0.0,32.00909000000001,0.0,0,0,32.57278000000001,0.0
0.55138,52.42524,0.0,0.10650999999999998,0.0,2.4493599999999995,0.0,7.18701,0.0,0.04316,0.0,5.1728499999999995,0.0,4.25445,0.0,0,0,19.10683,0.0,19.21334,0.0,0.59567,0.0,0,0,0,0,0.59567,0.0,0.5370099999999999,0.0,11.846169999999992,0.0,12.737259999999994,0.0,7.4957499999999975,0.0,32.07917999999998,0.0,0,0,32.61618999999998,0.0
0.6015,21.40279,0.0,0.04094,0.0,0.7769299999999999,0.0,3.2876299999999996,0.0,0.01745,0.0,1.7027700000000001,0.0,2.0314799999999997,0.0,0,0,7.81626,0.0,7.8572,0.0,0.23705,0.0,0,0,0,0,0.23705,0.0,0.21580000000000002,0.0,4.550780000000001,0.0,5.487499999999999,0.0,3.05456,0.0,13.09284,0.0,0,0,13.30864,0.0
0.65163,2.00115,0.0,0.003730000000000001,0.0,0.06834000000000001,0.0,0.31406999999999996,0.0,0.0016200000000000006,0.0,0.15136000000000002,0.0,0.19572000000000006,0.0,0,0,0.73111,0.0,0.73484,0.0,0.021849999999999974,0.0,0,0,0,0,0.021849999999999974,0.0,0.019929999999999993,0.0,0.4201500000000004,0.0,0.51858,0.0,0.2853900000000001,0.0,1.2241200000000005,0.0,0,0,1.2440500000000005,0.0
0.70175,0.03374,0.00012,2e-05,0.0,0.0011500000000000004,0.0,0.00524,0.0,1e-05,1e-05,0.0024900000000000005,0.0,0.0033,8e-05,0,0,0.012190000000000001,9e-05,0.01221,9e-05,0.00032,0.0,0,0,0,0,0.00032,0.0,0.00028000000000000003,0.0,0.0070499999999999955,1e-05,0.008669999999999994,0.0,0.0048000000000000004,0.0,0.02051999999999999,1e-05,0,0,0.02079999999999999,1e-05
0.75188,9e-05,0.03105,0.0,0.00031,0.0,0.00015999999999999999,0.0,0.00129,0.0,0.0017200000000000002,0.0,0.00045000000000000004,0.0,0.02092,0,0,0.0,0.024540000000000003,0.0,0.02485,0.0,7.000000000000001e-05,0,0,0,0,0.0,7.000000000000001e-05,0.0,8e-05,0.0,0.00257,0.0,0.00239,0.0,0.0009299999999999999,0.0,0.00589,0,0,0.0,0.00597
0.80201,0.0,1.20766,0.0,0.012190000000000003,0.0,0.006660000000000001,0.0,0.05047,0.0,0.06761,0.0,0.017689999999999997,0.0,0.81426,0,0,0.0,0.95669,0.0,0.96888,0.0,0.0031300000000000004,0,0,0,0,0.0,0.0031300000000000004,0.0,0.0033000000000000004,0.0,0.10041999999999998,0.0,0.09443,0.0,0.03716,0.0,0.23201,0,0,0.0,0.23531
0.85213,0.0,7.78628,0.0,0.07859000000000001,0.0,0.04309000000000001,0.0,0.32558000000000004,0.0,0.43606000000000006,0.0,0.11398000000000001,0.0,5.249889999999999,0,0,0.0,6.168599999999999,0.0,6.247189999999999,0.0,0.020419999999999994,0,0,0,0,0.0,0.020419999999999994,0.0,0.021409999999999995,0.0,0.6478999999999998,0.0,0.6089599999999997,0.0,0.23983000000000007,0.0,1.4966899999999996,0,0,0.0,1.5180999999999996
0.90226,0.0,9.01695,0.0,0.09133,0.0,0.07135999999999999,0.0,0.3763,0.0,0.5036699999999998,0.0,0.13198000000000001,0.0,6.060169999999999,0,0,0.0,7.143479999999999,0.0,7.2348099999999995,0.0,0.02387,0,0,0,0,0.0,0.02387,0.0,0.024939999999999997,0.0,0.7510100000000001,0.0,0.70378,0.0,0.27809000000000006,0.0,1.7328800000000002,0,0,0.0,1.7578200000000002
0.95238,0.0,3.04506,0.0,0.04513,0.0,0.8724,0.0,0.09664999999999999,0.0,0.11721000000000001,0.0,0.042480000000000004,0.0,1.2750399999999997,0,0,0.0,2.40378,0.0,2.4489099999999997,0.0,0.014839999999999999,0,0,0,0,0.0,0.014839999999999999,0.0,0.013969999999999998,0.0,0.28054000000000007,0.0,0.18018000000000006,0.0,0.10609000000000003,0.0,0.5668100000000001,0,0,0.0,0.5807800000000002
1.00251,0.0,7.7705,0.0,0.17309000000000002,0.0,5.66123,0.0,0.12366999999999999,0.0,0.08528999999999999,0.0,0.10006000000000001,0.0,0.12988999999999998,0,0,0.0,6.10014,0.0,6.27323,0.0,0.06594999999999997,0,0,0,0,0.0,0.06594999999999997,0.0,0.05826,0.0,0.8252299999999999,0.0,0.22720000000000007,0.0,0.32014,0.0,1.37257,0,0,0.0,1.43083
1.05263,0.0,9.05345,0.0,0.2026,0.0,6.6513800000000005,0.0,0.1421,0.0,0.09593999999999998,0.0,0.11644,0.0,0.10092000000000001,0,0,0.0,7.1067800000000005,0.0,7.309380000000001,0.0,0.07731999999999999,0,0,0,0,0.0,0.07731999999999999,0.0,0.06825,0.0,0.9632399999999993,0.0,0.2610100000000001,0.0,0.37374999999999997,0.0,1.5979999999999994,0,0,0.0,1.6662499999999993
1.10276,0.0,1.91998,0.0,0.042949999999999995,0.0,1.41061,0.0,0.0301,0.0,0.02034,0.0,0.024700000000000003,0.0,0.02133,0,0,0.0,1.50708,0.0,1.55003,0.0,0.016349999999999993,0,0,0,0,0.0,0.016349999999999993,0.0,0.014469999999999998,0.0,0.20422,0.0,0.05529000000000001,0.0,0.07924,0.0,0.33875000000000005,0,0,0.0,0.35322000000000003
1.15288,0.0,0.06857,0.0,0.0015199999999999999,0.0,0.05036,0.0,0.00107,0.0,0.0007200000000000002,0.0,0.00086,0.0,0.00075,0,0,0.0,0.05376,0.0,0.05528,0.0,0.0005600000000000001,0,0,0,0,0.0,0.0005600000000000001,0.0,0.0005,0.0,0.007259999999999998,0.0,0.00194,0.0,0.00281,0.0,0.012009999999999998,0,0,0.0,0.012509999999999999
1.20301,0.0,0.00267,0.0,1e-05,0.0,0.0015699999999999998,0.0,7.000000000000001e-05,0.0,0.00017,0.0,8e-05,0.0,0.00021999999999999998,0,0,0.0,0.00211,0.0,0.00212,0.0,3.0000000000000004e-05,0,0,0,0,0.0,3.0000000000000004e-05,0.0,0.0,0.0,0.00017,0.0,0.0001,0.0,0.00016999999999999999,0.0,0.00044,0,0,0.0,0.00044
1.25313,0.0,0.28772,0.0,0.00071,0.0,0.16340000000000005,0.0,0.00959,0.0,0.02117999999999999,0.0,0.011629999999999998,0.0,0.027429999999999996,0,0,0.0,0.23323000000000002,0.0,0.23394000000000004,0.0,0.0049700000000000005,0,0,0,0,0.0,0.0049700000000000005,0.0,0.0016400000000000002,0.0,0.01487,0.0,0.012879999999999996,0.0,0.019069999999999997,0.0,0.046819999999999994,0,0,0.0,0.04845999999999999
1.30326,0.0,5.75047,0.0,0.01503,0.0,3.266600000000001,0.0,0.19194000000000003,0.0,0.42432000000000014,0.0,0.23340000000000002,0.0,0.5473699999999999,0,0,0.0,4.663630000000001,0.0,4.678660000000001,0.0,0.10007999999999999,0,0,0,0,0.0,0.10007999999999999,0.0,0.033389999999999996,0.0,0.29873000000000033,0.0,0.25809000000000015,0.0,0.38108999999999993,0.0,0.9379100000000005,0,0,0.0,0.9713000000000004
1.35338,0.0,19.92002,0.0,0.05181999999999999,0.0,11.294259999999996,0.0,0.6666300000000001,0.0,1.47229,0.0,0.81269,0.0,1.91138,0,0,0.0,16.157249999999998,0.0,16.209069999999997,0.0,0.34626999999999997,0,0,0,0,0.0,0.34626999999999997,0.0,0.11563000000000004,0.0,1.0359500000000004,0.0,0.8938999999999998,0.0,1.3189000000000006,0.0,3.2487500000000007,0,0,0.0,3.364380000000001
1.40351,0.0,16.14169,0.0,0.039630000000000006,0.0,7.94314,0.0,0.6714800000000001,0.0,1.1890800000000006,0.0,0.9606400000000005,0.0,2.5242000000000004,0,0,0.0,13.288540000000001,0.0,13.328170000000002,0.0,0.27238,0,0,0,0,0.0,0.27238,0.0,0.08650999999999999,0.0,0.8081699999999997,0.0,0.7035199999999998,0.0,0.9426699999999995,0.0,2.454359999999999,0,0,0.0,2.540869999999999
1.45363,0.0,35.95424,0.0,0.0702,0.0,9.514389999999999,0.0,2.36716,0.0,2.5944199999999995,0.0,4.965649999999999,0.0,11.758940000000003,0,0,0.0,31.20056,0.0,31.27076,0.0,0.5335599999999998,0,0,0,0,0.0,0.5335599999999998,0.0,0.13038000000000005,0.0,1.54609,0.0,1.37773,0.0,1.0957200000000005,0.0,4.01954,0,0,0.0,4.149920000000001
1.50376,0.0,68.34915,0.0,0.12805,0.0,18.98601,0.0,4.032139999999999,0.0,6.07844,0.0,9.730879999999999,0.0,20.189539999999997,0,0,0.0,59.01701,0.0,59.145059999999994,0.0,0.9924499999999998,0,0,0,0,0.0,0.9924499999999998,0.0,0.25626000000000004,0.0,3.06929,0.0,2.9180700000000006,0.0,1.9679699999999996,0.0,7.95533,0,0,0.0,8.211590000000001
1.55388,0.0,52.43613,0.0,0.09263,0.0,15.588080000000003,0.0,1.7347,0.0,8.840100000000001,0.0,4.338740000000001,0.0,12.431890000000006,0,0,0.0,42.93351000000001,0.0,43.02614000000001,0.0,0.7758800000000001,0,0,0,0,0.0,0.7758800000000001,0.0,0.29709,0.0,3.0149,0.0,3.593310000000002,0.0,1.7289499999999993,0.0,8.33716,0,0,0.0,8.634250000000002
1.60401,0.0,51.87284,0.0,0.11170999999999999,0.0,13.746739999999996,0.0,1.6771600000000007,0.0,7.942090000000001,0.0,4.001059999999999,0.0,14.958029999999999,0,0,0.0,42.32507999999999,0.0,42.436789999999995,0.0,0.6740100000000001,0,0,0,0,0.0,0.6740100000000001,0.0,0.28128,0.0,3.3180000000000005,0.0,3.665259999999999,0.0,1.49751,0.0,8.48077,0,0,0.0,8.762049999999999
1.65414,0.0,67.29824,0.0,0.20218999999999998,0.0,15.28541,0.0,3.158220000000001,0.0,5.902159999999999,0.0,10.522549999999999,0.0,21.588170000000005,0,0,0.0,56.45651000000001,0.0,56.6587,0.0,0.7887000000000001,0,0,0,0,0.0,0.7887000000000001,0.0,0.29370999999999997,0.0,4.15933,0.0,3.8936100000000007,0.0,1.5044299999999995,0.0,9.55737,0,0,0.0,9.85108
1.70426,0.0,43.73946,0.0,0.14982,0.0,10.196669999999997,0.0,2.2982400000000003,0.0,1.8311000000000006,0.0,9.093549999999999,0.0,13.941089999999994,0,0,0.0,37.36064999999999,0.0,37.51046999999999,0.0,0.48923,0,0,0,0,0.0,0.48923,0.0,0.15633999999999998,0.0,2.6193100000000005,0.0,2.166830000000001,0.0,0.7972499999999996,0.0,5.583390000000001,0,0,0.0,5.739730000000001
1.75439,0.0,15.57072,0.0,0.0441,0.0,4.261210000000001,0.0,0.80952,0.0,0.16345000000000007,0.0,2.6487799999999995,0.0,5.671560000000001,0,0,0.0,13.554520000000002,0.0,13.598620000000002,0.0,0.1537,0,0,0,0,0.0,0.1537,0.0,0.03397999999999997,0.0,0.9118500000000006,0.0,0.6423500000000001,0.0,0.23015000000000005,0.0,1.7843500000000008,0,0,0.0,1.8183300000000007
1.80451,0.0,1.69601,0.0,0.0041199999999999995,0.0,0.4931300000000001,0.0,0.08611000000000002,0.0,0.00877,0.0,0.23750000000000004,0.0,0.6581799999999998,0,0,0.0,1.48369,0.0,1.4878099999999999,0.0,0.015729999999999994,0,0,0,0,0.0,0.015729999999999994,0.0,0.002780000000000001,0.0,0.09904,0.0,0.06625,0.0,0.023809999999999987,0.0,0.1891,0,0,0.0,0.19188
1.85464,0.0,0.39798,0.0,0.0018200000000000007,0.0,0.027029999999999995,0.0,0.060390000000000006,0.0,0.020179999999999997,0.0,0.1472900000000001,0.0,0.02014,0,0,0.0,0.2750300000000001,0.0,0.2768500000000001,0.0,0.007169999999999992,0,0,0,0,0.0,0.007169999999999992,0.0,0.006119999999999999,0.0,0.047269999999999986,0.0,0.03957999999999998,0.0,0.020479999999999998,0.0,0.10732999999999997,0,0,0.0,0.11344999999999997
1.90476,0.0,8.12029,0.0,0.0393,0.0,0.37774000000000013,0.0,1.39452,0.0,0.4333199999999999,0.0,3.0945600000000004,0.0,0.17604000000000009,0,0,0.0,5.47618,0.0,5.51548,0.0,0.15361000000000008,0,0,0,0,0.0,0.15361000000000008,0.0,0.13935999999999998,0.0,0.9970999999999998,0.0,0.8666799999999999,0.0,0.44807000000000025,0.0,2.3118499999999997,0,0,0.0,2.4512099999999997
1.95489,0.0,37.69003,0.0,0.18684999999999996,0.0,1.6861100000000002,0.0,8.352110000000001,0.0,1.71063,0.0,12.368289999999998,0.0,1.3105500000000003,0,0,0.0,25.427690000000002,0.0,25.61454,0.0,0.6951500000000002,0,0,0,0,0.0,0.6951500000000002,0.0,0.6776099999999998,0.0,4.304049999999998,0.0,4.3155300000000025,0.0,2.0829899999999997,0.0,10.702570000000001,0,0,0.0,11.380180000000001
2.00501,0.0,61.8979,0.0,0.31598999999999994,0.0,2.7096800000000005,0.0,19.79895,0.0,1.776879999999999,0.0,13.632309999999997,0.0,3.8670500000000008,0,0,0.0,41.78487,0.0,42.10086,0.0,1.0789300000000004,0,0,0,0,0.0,1.0789300000000004,0.0,1.2187100000000004,0.0,6.088569999999999,0.0,7.988100000000002,0.0,3.4226499999999995,0.0,17.49932,0,0,0.0,18.718030000000002
2.05514,0.0,66.41831,0.0,0.32713000000000014,0.0,4.85168,0.0,17.27864,0.0,1.7126099999999997,0.0,16.617669999999993,0.0,4.417620000000002,0,0,0.0,44.87821999999999,0.0,45.205349999999996,0.0,1.17156,0,0,0,0,0.0,1.17156,0.0,1.3556,0.0,7.538240000000003,0.0,7.448139999999999,0.0,3.69943,0.0,18.68581,0,0,0.0,20.041410000000003
2.10526,0.0,64.72629,0.0,0.32817,0.0,7.986020000000003,0.0,7.103619999999999,0.0,1.7531900000000002,0.0,23.139960000000002,0.0,3.9355399999999996,0,0,0.0,43.918330000000005,0.0,44.246500000000005,0.0,1.1805000000000012,0,0,0,0,0.0,1.1805000000000012,0.0,1.3625099999999997,0.0,9.316789999999996,0.0,4.90675,0.0,3.713220000000001,0.0,17.936759999999996,0,0,0.0,19.299269999999996
2.15539,0.0,42.34499,0.0,0.22687999999999992,0.0,4.03601,0.0,4.990700000000002,0.0,1.1530100000000003,0.0,15.79577,0.0,2.21673,0,0,0.0,28.192220000000002,0.0,28.4191,0.0,0.7893500000000001,0,0,0,0,0.0,0.7893500000000001,0.0,0.88355,0.0,6.542839999999996,0.0,3.3396499999999993,0.0,2.370490000000001,0.0,12.252979999999997,0,0,0.0,13.136529999999997
2.20551,0.0,15.78777,0.0,0.08649,0.0,0.5889999999999997,0.0,2.7985100000000007,0.0,0.48448,0.0,5.73662,0.0,0.6125699999999997,0,0,0.0,10.22118,0.0,10.30767,0.0,0.30631999999999976,0,0,0,0,0.0,0.30631999999999976,0.0,0.3160299999999999,0.0,2.501609999999999,0.0,1.518670000000001,0.0,0.8374499999999998,0.0,4.85773,0,0,0.0,5.17376
2.25564,0.0,1.85572,0.0,0.010110000000000001,0.0,0.03758,0.0,0.36319000000000007,0.0,0.05894000000000001,0.0,0.6674199999999997,0.0,0.06460999999999999,0,0,0.0,1.1917399999999998,0.0,1.2018499999999999,0.0,0.03628,0,0,0,0,0.0,0.03628,0.0,0.03657000000000001,0.0,0.29550000000000015,0.0,0.18839000000000006,0.0,0.09663000000000002,0.0,0.5805200000000003,0,0,0.0,0.6170900000000002
2.30576,0.0,0.04159,0.0,0.00022,0.0,0.00074,0.0,0.008269999999999998,0.0,0.0013,0.0,0.014890000000000002,0.0,0.0014200000000000005,0,0,0.0,0.02662,0.0,0.02684,0.0,0.0007700000000000002,0,0,0,0,0.0,0.0007700000000000002,0.0,0.0007800000000000002,0.0,0.006559999999999996,0.0,0.0041800000000000006,0.0,0.00211,0.0,0.012849999999999997,0,0,0.0,0.013629999999999996
2.35589,0.0,0.00015,0.0,0.0,0.0,0.0,0.0,3.0000000000000004e-05,0.0,0.0,0.0,5e-05,0.0,0.0,0,0,0.0,8e-05,0.0,8e-05,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,2e-05,0,0,0.0,2e-05
2.40602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2.45614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2.50627,0.0,0.00131,0.0,0.0,0.0,2e-05,0.0,0.0005200000000000001,0.0,0.0,0.0,0.00031,0.0,4e-05,0,0,0.0,0.0008900000000000001,0.0,0.0008900000000000001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2e-05,0.0,0.0001,0.0,0.00014000000000000001,0.0,5e-05,0.0,0.00029,0,0,0.0,0.00031
2.55639,0.0,0.17789,0.0,0.0014400000000000003,0.0,0.005819999999999999,0.0,0.07232999999999998,0.0,0.0006200000000000001,0.0,0.04327,0.0,0.0052,0,0,0.0,0.12724,0.0,0.12868,0.0,0.003980000000000002,0,0,0,0,0.0,0.003980000000000002,0.0,0.0038200000000000005,0.0,0.01407,0.0,0.019589999999999996,0.0,0.00731,0.0,0.04096999999999999,0,0,0.0,0.044789999999999996
2.60652,0.0,4.06292,0.0,0.03205999999999999,0.0,0.13374999999999998,0.0,1.65589,0.0,0.014169999999999995,0.0,0.9870699999999996,0.0,0.11989999999999998,0,0,0.0,2.9107799999999995,0.0,2.9428399999999995,0.0,0.08907000000000004,0,0,0,0,0.0,0.08907000000000004,0.0,0.08786999999999998,0.0,0.32388000000000006,0.0,0.4511400000000001,0.0,0.16775,0.0,0.9427700000000001,0,0,0.0,1.0306400000000002
2.65664,0.0,17.67067,0.0,0.13578999999999997,0.0,0.5803800000000001,0.0,7.2487699999999995,0.0,0.06060000000000001,0.0,4.249129999999999,0.0,0.52522,0,0,0.0,12.6641,0.0,12.79989,0.0,0.37315000000000004,0,0,0,0,0.0,0.37315000000000004,0.0,0.3788100000000001,0.0,1.41426,0.0,1.9772199999999998,0.0,0.72718,0.0,4.11866,0,0,0.0,4.49747
2.70677,0.0,18.65981,0.0,0.15778999999999999,0.0,0.5658000000000002,0.0,8.228290000000001,0.0,0.07356,0.0,3.87849,0.0,0.5495399999999999,0,0,0.0,13.29568,0.0,13.453470000000001,0.0,0.42099999999999993,0,0,0,0,0.0,0.42099999999999993,0.0,0.41167000000000015,0.0,1.4919100000000005,0.0,2.1481900000000014,0.0,0.73353,0.0,4.373630000000002,0,0,0.0,4.785300000000002
2.75689,0.00062,12.91289,0.00013000000000000002,0.15831,0.0,0.26818000000000003,0.0,7.110329999999999,0.0,0.07969000000000001,0.0,1.1658800000000002,0.0,0.35627000000000003,0,0,0.0,8.98035,0.00013000000000000002,9.13866,0.00025,0.4055400000000002,0,0,0,0,0.00025,0.4055400000000002,0.0,0.3262099999999999,0.0,1.01288,0.0,1.6064800000000004,0.0,0.42313,0.0,3.0424900000000004,0,0,0.0,3.3687000000000005
2.80702,0.07695,5.79544,0.01679,0.07848,0.0,0.10262999999999999,0.0,3.3930700000000007,0.0,0.04000000000000001,0.0,0.30613999999999997,0.0,0.15630000000000005,0,0,0.0,3.9981400000000007,0.01679,4.076620000000001,0.04673000000000002,0.19977999999999999,0,0,0,0,0.04673000000000002,0.19977999999999999,0.006499999999999999,0.15266000000000002,0.00022,0.45117000000000007,0.0006900000000000006,0.7372099999999995,0.005729999999999995,0.17772000000000013,0.006639999999999995,1.3660999999999996,0,0,0.013139999999999994,1.5187599999999997
2.85714,1.51592,0.94458,0.33022999999999986,0.013019999999999999,0.0004600000000000001,0.029099999999999994,0.00017,0.5079599999999999,0.0005700000000000005,0.007209999999999999,0.00030000000000000014,0.07092000000000001,0.00034000000000000013,0.04420000000000002,0,0,0.001840000000000001,0.6593899999999999,0.33206999999999987,0.6724099999999998,0.9205500000000001,0.03615,0,0,0,0,0.9205500000000001,0.03615,0.12829999999999997,0.02623999999999998,0.007439999999999997,0.06317000000000002,0.01576,0.11804000000000003,0.11168000000000003,0.028279999999999982,0.13488000000000003,0.20949000000000004,0,0,0.26317999999999997,0.23573000000000002
2.90727,5.62268,7.87402,1.2126700000000004,0.13803,0.0016800000000000005,0.3891700000000002,0.0005700000000000001,3.581730000000001,0.002120000000000001,0.06803000000000002,0.0011100000000000005,0.86442,0.0015000000000000005,0.5867099999999998,0,0,0.006980000000000003,5.4900600000000015,1.2196500000000003,5.628090000000001,3.421590000000001,0.4255500000000003,0,0,0,0,3.421590000000001,0.4255500000000003,0.47417999999999993,0.24090999999999993,0.028200000000000024,0.3957100000000002,0.061450000000000005,0.9429999999999997,0.41747999999999974,0.24093999999999993,0.5071299999999997,1.5796499999999998,0,0,0.9813099999999997,1.8205599999999997
2.95739,7.4262,31.1238,1.5219799999999999,0.8645100000000003,0.002270000000000001,1.4565400000000002,0.0009300000000000004,13.38729,0.0028800000000000015,0.25622,0.0015200000000000007,3.2348899999999983,0.0020300000000000006,2.189049999999999,0,0,0.009630000000000005,20.523989999999998,1.53161,21.388499999999997,4.5639699999999985,2.6136700000000013,0,0,0,0,4.5639699999999985,2.6136700000000013,0.6157599999999999,1.0310800000000002,0.04533,1.49209,0.09787999999999998,3.5512499999999996,0.57149,1.0472000000000001,0.7147,6.09054,0,0,1.33046,7.12162
3.00752,8.50575,30.91307,1.6709300000000002,1.5983200000000002,0.0025400000000000015,1.2872000000000001,0.001180000000000001,11.399130000000001,0.003420000000000002,0.23221000000000008,0.0017300000000000006,2.8112099999999995,0.002330000000000001,1.9008000000000003,0,0,0.011200000000000005,17.630550000000003,1.6821300000000003,19.22887,5.261819999999997,4.84236,0,0,0,0,5.261819999999997,4.84236,0.6955700000000005,1.2169700000000006,0.08710999999999999,1.3067799999999996,0.10954000000000007,3.0705399999999976,0.6696199999999995,1.2475900000000004,0.8662699999999997,5.624909999999998,0,0,1.5618400000000001,6.841879999999998
3.05764,5.62696,27.94688,1.0989,1.8316700000000004,0.0015100000000000007,1.1771399999999999,0.0007600000000000007,8.851120000000003,0.002310000000000001,0.20573,0.0011100000000000007,2.3655000000000004,0.0015700000000000009,1.6509899999999997,0,0,0.007260000000000004,14.250480000000003,1.10616,16.082150000000002,3.479179999999998,5.89149,0,0,0,0,3.479179999999998,5.89149,0.45923,1.2197100000000005,0.08166999999999999,1.09,0.05884999999999998,2.4177400000000002,0.4419700000000001,1.2457600000000002,0.5824900000000001,4.753500000000001,0,0,1.04172,5.973210000000001
3.10777,1.25961,24.32949,0.23967000000000002,1.65265,0.0002900000000000001,1.0087900000000003,6.000000000000001e-05,7.388329999999998,0.0005100000000000005,0.16909000000000002,0.00018,1.9925599999999994,0.0003300000000000002,1.40972,0,0,0.0013700000000000008,11.968489999999997,0.24104000000000003,13.621139999999999,0.7815600000000004,5.50436,0,0,0,0,0.7815600000000004,5.50436,0.10174,1.08342,0.02029,0.9553499999999998,0.013939999999999987,2.03312,0.10070000000000004,1.132,0.13493000000000002,4.120469999999999,0,0,0.23667000000000002,5.2038899999999995
