system	state	spin	E_EF_eV	minusCOHP	minusICOHP
Al16_OH	*OH	down	-10.97744000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.92732000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.87719000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.82707000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.77694000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.72682000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.67669000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.62657000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.57644000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.52632000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.47619000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.42607000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.37594000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.32581000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.27569000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.22556000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.17544000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.12531000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.07519000	-0.00000000	3.07002000
Al16_OH	*OH	down	-10.02506000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.97494000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.92481000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.87469000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.82456000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.77444000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.72431000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.67419000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.62406000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.57393000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.52381000	-0.00000000	3.07002000
Al16_OH	*OH	down	-9.47368000	0.00000000	3.07002000
Al16_OH	*OH	down	-9.42356000	0.00000000	3.07002000
Al16_OH	*OH	down	-9.37343000	0.00000000	3.07002000
Al16_OH	*OH	down	-9.32331000	0.00002000	3.07003000
Al16_OH	*OH	down	-9.27318000	0.00040000	3.07005000
Al16_OH	*OH	down	-9.22306000	0.00141000	3.07012000
Al16_OH	*OH	down	-9.17293000	0.00127000	3.07018000
Al16_OH	*OH	down	-9.12281000	0.00027000	3.07019000
Al16_OH	*OH	down	-9.07268000	0.00001000	3.07019000
Al16_OH	*OH	down	-9.02256000	0.00001000	3.07019000
Al16_OH	*OH	down	-8.97243000	0.00031000	3.07021000
Al16_OH	*OH	down	-8.92231000	0.00226000	3.07032000
Al16_OH	*OH	down	-8.87218000	0.00312000	3.07048000
Al16_OH	*OH	down	-8.82206000	0.00102000	3.07053000
Al16_OH	*OH	down	-8.77193000	0.00117000	3.07059000
Al16_OH	*OH	down	-8.72180000	0.00295000	3.07074000
Al16_OH	*OH	down	-8.67168000	0.00417000	3.07095000
Al16_OH	*OH	down	-8.62155000	0.00131000	3.07101000
Al16_OH	*OH	down	-8.57143000	0.00010000	3.07102000
Al16_OH	*OH	down	-8.52130000	0.00043000	3.07104000
Al16_OH	*OH	down	-8.47118000	0.00192000	3.07113000
Al16_OH	*OH	down	-8.42105000	0.00241000	3.07125000
Al16_OH	*OH	down	-8.37093000	0.00353000	3.07143000
Al16_OH	*OH	down	-8.32080000	0.00292000	3.07158000
Al16_OH	*OH	down	-8.27068000	0.00076000	3.07162000
Al16_OH	*OH	down	-8.22055000	0.00305000	3.07177000
Al16_OH	*OH	down	-8.17043000	0.00625000	3.07208000
Al16_OH	*OH	down	-8.12030000	0.00266000	3.07222000
Al16_OH	*OH	down	-8.07018000	0.00111000	3.07227000
Al16_OH	*OH	down	-8.02005000	0.00301000	3.07242000
Al16_OH	*OH	down	-7.96992000	0.00328000	3.07259000
Al16_OH	*OH	down	-7.91980000	0.00651000	3.07291000
Al16_OH	*OH	down	-7.86967000	0.01075000	3.07345000
Al16_OH	*OH	down	-7.81955000	0.00664000	3.07378000
Al16_OH	*OH	down	-7.76942000	0.00644000	3.07411000
Al16_OH	*OH	down	-7.71930000	0.01327000	3.07477000
Al16_OH	*OH	down	-7.66917000	0.01899000	3.07572000
Al16_OH	*OH	down	-7.61905000	0.01784000	3.07662000
Al16_OH	*OH	down	-7.56892000	0.00690000	3.07696000
Al16_OH	*OH	down	-7.51880000	0.00376000	3.07715000
Al16_OH	*OH	down	-7.46867000	0.00237000	3.07727000
Al16_OH	*OH	down	-7.41855000	0.00348000	3.07745000
Al16_OH	*OH	down	-7.36842000	0.00521000	3.07771000
Al16_OH	*OH	down	-7.31830000	0.00596000	3.07801000
Al16_OH	*OH	down	-7.26817000	0.00638000	3.07833000
Al16_OH	*OH	down	-7.21805000	0.00609000	3.07863000
Al16_OH	*OH	down	-7.16792000	0.00559000	3.07891000
Al16_OH	*OH	down	-7.11779000	0.01844000	3.07984000
Al16_OH	*OH	down	-7.06767000	0.06935000	3.08331000
Al16_OH	*OH	down	-7.01754000	0.08774000	3.08771000
Al16_OH	*OH	down	-6.96742000	0.02833000	3.08913000
Al16_OH	*OH	down	-6.91729000	0.00596000	3.08943000
Al16_OH	*OH	down	-6.86717000	0.04946000	3.09191000
Al16_OH	*OH	down	-6.81704000	0.37111000	3.11051000
Al16_OH	*OH	down	-6.76692000	0.66342000	3.14376000
Al16_OH	*OH	down	-6.71679000	0.27451000	3.15752000
Al16_OH	*OH	down	-6.66667000	0.05201000	3.16013000
Al16_OH	*OH	down	-6.61654000	0.01541000	3.16090000
Al16_OH	*OH	down	-6.56642000	0.06332000	3.16408000
Al16_OH	*OH	down	-6.51629000	0.21847000	3.17503000
Al16_OH	*OH	down	-6.46617000	0.21593000	3.18585000
Al16_OH	*OH	down	-6.41604000	0.11887000	3.19181000
Al16_OH	*OH	down	-6.36591000	0.19330000	3.20150000
Al16_OH	*OH	down	-6.31579000	0.44347000	3.22373000
Al16_OH	*OH	down	-6.26566000	0.24583000	3.23605000
Al16_OH	*OH	down	-6.21554000	0.02724000	3.23742000
Al16_OH	*OH	down	-6.16541000	0.00274000	3.23755000
Al16_OH	*OH	down	-6.11529000	0.00277000	3.23769000
Al16_OH	*OH	down	-6.06516000	0.00253000	3.23782000
Al16_OH	*OH	down	-6.01504000	0.00338000	3.23799000
Al16_OH	*OH	down	-5.96491000	0.00721000	3.23835000
Al16_OH	*OH	down	-5.91479000	0.01028000	3.23887000
Al16_OH	*OH	down	-5.86466000	0.05767000	3.24176000
Al16_OH	*OH	down	-5.81454000	0.21924000	3.25275000
Al16_OH	*OH	down	-5.76441000	0.21872000	3.26371000
Al16_OH	*OH	down	-5.71429000	0.23800000	3.27564000
Al16_OH	*OH	down	-5.66416000	1.14717000	3.33314000
Al16_OH	*OH	down	-5.61404000	2.36716000	3.45180000
Al16_OH	*OH	down	-5.56391000	2.58749000	3.58149000
Al16_OH	*OH	down	-5.51378000	0.97855000	3.63054000
Al16_OH	*OH	down	-5.46366000	0.24634000	3.64289000
Al16_OH	*OH	down	-5.41353000	0.24554000	3.65520000
Al16_OH	*OH	down	-5.36341000	0.17657000	3.66405000
Al16_OH	*OH	down	-5.31328000	0.25743000	3.67695000
Al16_OH	*OH	down	-5.26316000	0.15129000	3.68454000
Al16_OH	*OH	down	-5.21303000	0.07213000	3.68815000
Al16_OH	*OH	down	-5.16291000	0.13784000	3.69506000
Al16_OH	*OH	down	-5.11278000	0.33779000	3.71199000
Al16_OH	*OH	down	-5.06266000	0.44114000	3.73411000
Al16_OH	*OH	down	-5.01253000	0.19320000	3.74379000
Al16_OH	*OH	down	-4.96241000	0.05943000	3.74677000
Al16_OH	*OH	down	-4.91228000	0.06825000	3.75019000
Al16_OH	*OH	down	-4.86216000	0.06478000	3.75344000
Al16_OH	*OH	down	-4.81203000	0.08035000	3.75747000
Al16_OH	*OH	down	-4.76190000	0.07891000	3.76142000
Al16_OH	*OH	down	-4.71178000	0.04456000	3.76365000
Al16_OH	*OH	down	-4.66165000	0.03071000	3.76519000
Al16_OH	*OH	down	-4.61153000	0.07136000	3.76877000
Al16_OH	*OH	down	-4.56140000	0.07415000	3.77249000
Al16_OH	*OH	down	-4.51128000	0.04322000	3.77465000
Al16_OH	*OH	down	-4.46115000	0.03044000	3.77618000
Al16_OH	*OH	down	-4.41103000	0.02996000	3.77768000
Al16_OH	*OH	down	-4.36090000	0.03834000	3.77960000
Al16_OH	*OH	down	-4.31078000	0.02308000	3.78076000
Al16_OH	*OH	down	-4.26065000	0.01515000	3.78152000
Al16_OH	*OH	down	-4.21053000	0.01850000	3.78245000
Al16_OH	*OH	down	-4.16040000	0.00899000	3.78290000
Al16_OH	*OH	down	-4.11028000	0.00205000	3.78300000
Al16_OH	*OH	down	-4.06015000	-0.00319000	3.78284000
Al16_OH	*OH	down	-4.01003000	-0.02283000	3.78169000
Al16_OH	*OH	down	-3.95990000	-0.02729000	3.78033000
Al16_OH	*OH	down	-3.90977000	-0.01189000	3.77973000
Al16_OH	*OH	down	-3.85965000	0.00321000	3.77989000
Al16_OH	*OH	down	-3.80952000	-0.01440000	3.77917000
Al16_OH	*OH	down	-3.75940000	-0.04086000	3.77712000
Al16_OH	*OH	down	-3.70927000	-0.02879000	3.77568000
Al16_OH	*OH	down	-3.65915000	0.02013000	3.77669000
Al16_OH	*OH	down	-3.60902000	0.03748000	3.77857000
Al16_OH	*OH	down	-3.55890000	0.01363000	3.77925000
Al16_OH	*OH	down	-3.50877000	0.01142000	3.77982000
Al16_OH	*OH	down	-3.45865000	0.01713000	3.78068000
Al16_OH	*OH	down	-3.40852000	0.05109000	3.78324000
Al16_OH	*OH	down	-3.35840000	0.09669000	3.78809000
Al16_OH	*OH	down	-3.30827000	0.07279000	3.79174000
Al16_OH	*OH	down	-3.25815000	0.04306000	3.79390000
Al16_OH	*OH	down	-3.20802000	0.02460000	3.79513000
Al16_OH	*OH	down	-3.15789000	0.01933000	3.79610000
Al16_OH	*OH	down	-3.10777000	0.02652000	3.79743000
Al16_OH	*OH	down	-3.05764000	0.02064000	3.79846000
Al16_OH	*OH	down	-3.00752000	0.00385000	3.79865000
Al16_OH	*OH	down	-2.95739000	-0.02897000	3.79720000
Al16_OH	*OH	down	-2.90727000	-0.14681000	3.78984000
Al16_OH	*OH	down	-2.85714000	-0.20908000	3.77936000
Al16_OH	*OH	down	-2.80702000	-0.04163000	3.77728000
Al16_OH	*OH	down	-2.75689000	0.01810000	3.77818000
Al16_OH	*OH	down	-2.70677000	0.01763000	3.77907000
Al16_OH	*OH	down	-2.65664000	0.04417000	3.78128000
Al16_OH	*OH	down	-2.60652000	0.05086000	3.78383000
Al16_OH	*OH	down	-2.55639000	0.02530000	3.78510000
Al16_OH	*OH	down	-2.50627000	0.00971000	3.78559000
Al16_OH	*OH	down	-2.45614000	0.00231000	3.78570000
Al16_OH	*OH	down	-2.40602000	0.00218000	3.78581000
Al16_OH	*OH	down	-2.35589000	0.01317000	3.78647000
Al16_OH	*OH	down	-2.30576000	0.03924000	3.78844000
Al16_OH	*OH	down	-2.25564000	0.04565000	3.79073000
Al16_OH	*OH	down	-2.20551000	0.04003000	3.79273000
Al16_OH	*OH	down	-2.15539000	0.02884000	3.79418000
Al16_OH	*OH	down	-2.10526000	0.02353000	3.79536000
Al16_OH	*OH	down	-2.05514000	0.01701000	3.79621000
Al16_OH	*OH	down	-2.00501000	0.01380000	3.79690000
Al16_OH	*OH	down	-1.95489000	0.01185000	3.79750000
Al16_OH	*OH	down	-1.90476000	0.00417000	3.79771000
Al16_OH	*OH	down	-1.85464000	0.00149000	3.79778000
Al16_OH	*OH	down	-1.80451000	-0.00411000	3.79757000
Al16_OH	*OH	down	-1.75439000	-0.01193000	3.79698000
Al16_OH	*OH	down	-1.70426000	-0.01951000	3.79600000
Al16_OH	*OH	down	-1.65414000	-0.01656000	3.79517000
Al16_OH	*OH	down	-1.60401000	-0.00405000	3.79497000
Al16_OH	*OH	down	-1.55388000	-0.00102000	3.79491000
Al16_OH	*OH	down	-1.50376000	-0.00110000	3.79486000
Al16_OH	*OH	down	-1.45363000	-0.00106000	3.79481000
Al16_OH	*OH	down	-1.40351000	-0.00123000	3.79474000
Al16_OH	*OH	down	-1.35338000	-0.00192000	3.79465000
Al16_OH	*OH	down	-1.30326000	-0.01281000	3.79401000
Al16_OH	*OH	down	-1.25313000	-0.07779000	3.79011000
Al16_OH	*OH	down	-1.20301000	-0.11630000	3.78428000
Al16_OH	*OH	down	-1.15288000	-0.04348000	3.78210000
Al16_OH	*OH	down	-1.10276000	-0.01050000	3.78157000
Al16_OH	*OH	down	-1.05263000	-0.00346000	3.78140000
Al16_OH	*OH	down	-1.00251000	-0.00088000	3.78135000
Al16_OH	*OH	down	-0.95238000	-0.00025000	3.78134000
Al16_OH	*OH	down	-0.90226000	-0.00007000	3.78134000
Al16_OH	*OH	down	-0.85213000	-0.00008000	3.78133000
Al16_OH	*OH	down	-0.80201000	-0.00015000	3.78133000
Al16_OH	*OH	down	-0.75188000	-0.00008000	3.78132000
Al16_OH	*OH	down	-0.70175000	-0.00005000	3.78132000
Al16_OH	*OH	down	-0.65163000	-0.00004000	3.78132000
Al16_OH	*OH	down	-0.60150000	-0.00001000	3.78132000
Al16_OH	*OH	down	-0.55138000	-0.00000000	3.78132000
Al16_OH	*OH	down	-0.50125000	0.00000000	3.78132000
Al16_OH	*OH	down	-0.45113000	-0.00001000	3.78132000
Al16_OH	*OH	down	-0.40100000	-0.00003000	3.78131000
Al16_OH	*OH	down	-0.35088000	-0.00005000	3.78131000
Al16_OH	*OH	down	-0.30075000	-0.00003000	3.78131000
Al16_OH	*OH	down	-0.25063000	-0.00001000	3.78131000
Al16_OH	*OH	down	-0.20050000	-0.00001000	3.78131000
Al16_OH	*OH	down	-0.15038000	-0.00081000	3.78127000
Al16_OH	*OH	down	-0.10025000	-0.01113000	3.78071000
Al16_OH	*OH	down	-0.05013000	-0.02673000	3.77937000
Al16_OH	*OH	down	0.00000000	-0.01171000	3.77878000
Al16_OH	*OH	down	0.05013000	-0.00091000	3.77874000
Al16_OH	*OH	down	0.10025000	-0.00001000	3.77874000
Al16_OH	*OH	down	0.15038000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.20050000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.25063000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.30075000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.35088000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.40100000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.45113000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.50125000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.55138000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.60150000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.65163000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.70175000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.75188000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.80201000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.85213000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.90226000	-0.00000000	3.77874000
Al16_OH	*OH	down	0.95238000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.00251000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.05263000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.10276000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.15288000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.20301000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.25313000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.30326000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.35338000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.40351000	-0.00000000	3.77874000
Al16_OH	*OH	down	1.45363000	-0.00109000	3.77868000
Al16_OH	*OH	down	1.50376000	-0.04028000	3.77666000
Al16_OH	*OH	down	1.55388000	-0.24855000	3.76421000
Al16_OH	*OH	down	1.60401000	-0.32931000	3.74770000
Al16_OH	*OH	down	1.65414000	-0.35578000	3.72987000
Al16_OH	*OH	down	1.70426000	-0.29224000	3.71522000
Al16_OH	*OH	down	1.75439000	-0.05568000	3.71243000
Al16_OH	*OH	down	1.80451000	-0.00640000	3.71210000
Al16_OH	*OH	down	1.85464000	-0.00150000	3.71203000
Al16_OH	*OH	down	1.90476000	-0.00037000	3.71201000
Al16_OH	*OH	down	1.95489000	-0.00442000	3.71179000
Al16_OH	*OH	down	2.00501000	-0.08455000	3.70755000
Al16_OH	*OH	down	2.05514000	-0.28572000	3.69323000
Al16_OH	*OH	down	2.10526000	-0.18673000	3.68387000
Al16_OH	*OH	down	2.15539000	-0.04451000	3.68164000
Al16_OH	*OH	down	2.20551000	-0.03917000	3.67968000
Al16_OH	*OH	down	2.25564000	-0.06624000	3.67636000
Al16_OH	*OH	down	2.30576000	-0.12319000	3.67018000
Al16_OH	*OH	down	2.35589000	-0.11629000	3.66435000
Al16_OH	*OH	down	2.40602000	-0.10881000	3.65890000
Al16_OH	*OH	down	2.45614000	-0.06067000	3.65586000
Al16_OH	*OH	down	2.50627000	-0.02931000	3.65439000
Al16_OH	*OH	down	2.55639000	-0.04418000	3.65217000
Al16_OH	*OH	down	2.60652000	-0.04094000	3.65012000
Al16_OH	*OH	down	2.65664000	-0.02734000	3.64875000
Al16_OH	*OH	down	2.70677000	-0.02852000	3.64732000
Al16_OH	*OH	down	2.75689000	-0.04342000	3.64514000
Al16_OH	*OH	down	2.80702000	-0.06013000	3.64213000
Al16_OH	*OH	down	2.85714000	-0.10021000	3.63711000
Al16_OH	*OH	down	2.90727000	-0.09870000	3.63216000
Al16_OH	*OH	down	2.95739000	-0.07133000	3.62858000
Al16_OH	*OH	down	3.00752000	-0.09706000	3.62372000
Al16_OH	*OH	down	3.05764000	-0.12797000	3.61730000
Al16_OH	*OH	down	3.10777000	-0.10416000	3.61208000
Al16_OH	*OH	down	3.15789000	-0.09921000	3.60711000
Al16_OH	*OH	down	3.20802000	-0.16137000	3.59902000
Al16_OH	*OH	down	3.25815000	-0.24015000	3.58698000
Al16_OH	*OH	down	3.30827000	-0.25459000	3.57422000
Al16_OH	*OH	down	3.35840000	-0.18613000	3.56489000
Al16_OH	*OH	down	3.40852000	-0.14175000	3.55779000
Al16_OH	*OH	down	3.45865000	-0.14103000	3.55072000
Al16_OH	*OH	down	3.50877000	-0.19475000	3.54096000
Al16_OH	*OH	down	3.55890000	-0.31750000	3.52504000
Al16_OH	*OH	down	3.60902000	-0.29966000	3.51002000
Al16_OH	*OH	down	3.65915000	-0.22597000	3.49869000
Al16_OH	*OH	down	3.70927000	-0.26790000	3.48526000
Al16_OH	*OH	down	3.75940000	-0.39882000	3.46527000
Al16_OH	*OH	down	3.80952000	-0.50253000	3.44008000
Al16_OH	*OH	down	3.85965000	-0.73080000	3.40345000
Al16_OH	*OH	down	3.90977000	-0.92454000	3.35711000
Al16_OH	*OH	down	3.95990000	-0.69983000	3.32203000
Al16_OH	*OH	down	4.01003000	-0.40299000	3.30183000
Al16_OH	*OH	down	4.06015000	-0.50406000	3.27656000
Al16_OH	*OH	down	4.11028000	-0.61286000	3.24584000
Al16_OH	*OH	down	4.16040000	-0.48638000	3.22146000
Al16_OH	*OH	down	4.21053000	-0.33497000	3.20467000
Al16_OH	*OH	down	4.26065000	-0.23734000	3.19278000
Al16_OH	*OH	down	4.31078000	-0.21596000	3.18195000
Al16_OH	*OH	down	4.36090000	-0.29166000	3.16733000
Al16_OH	*OH	down	4.41103000	-0.33030000	3.15078000
Al16_OH	*OH	down	4.46115000	-0.30777000	3.13535000
Al16_OH	*OH	down	4.51128000	-0.30637000	3.11999000
Al16_OH	*OH	down	4.56140000	-0.33277000	3.10331000
Al16_OH	*OH	down	4.61153000	-0.34274000	3.08613000
Al16_OH	*OH	down	4.66165000	-0.45878000	3.06314000
Al16_OH	*OH	down	4.71178000	-0.56810000	3.03466000
Al16_OH	*OH	down	4.76190000	-0.65483000	3.00184000
Al16_OH	*OH	down	4.81203000	-0.59368000	2.97208000
Al16_OH	*OH	down	4.86216000	-0.89065000	2.92743000
Al16_OH	*OH	down	4.91228000	-1.19327000	2.86762000
Al16_OH	*OH	down	4.96241000	-0.95993000	2.81950000
Al16_OH	*OH	down	5.01253000	-0.68570000	2.78513000
