"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-1.4676334500000006","22.487696","7.38940092","1.72056203","0.5462839799","58.00020099999999","25.709345820000006"
"-1.3616334499999998","23.329321","15.798509615","1.8314526899999997","0.7056984263999999","59.89015799999999","28.056687929999995"
"-1.2566334500000003","21.96218","43.7298058","1.6628988400000004","1.108907972","52.11735229999999","29.758877809999994"
"-1.1506334500000004","20.001341599999996","87.766353","1.3779739700000004","1.6193733500000003","41.92238050000001","27.860429699999997"
"-1.04563345","18.3465734","127.95483400000002","1.1134456700000002","2.094255370000001","34.96185040000002","30.6089895"
"-0.9406334500000004","18.178896400000003","146.50948240000002","0.97907804","2.253108369999999","33.94237130000001","35.9159299"
"-0.8346334500000006","20.038112599999998","135.66138999999998","0.9984498799999999","1.86084735","38.0277452","33.930235499999995"
"-0.7296334500000001","21.257313699999997","100.6796323","1.0098605600000001","1.1450225100000002","40.64599870000001","24.623514499999988"
"-0.6236334500000003","19.3012733","58.622681500000006","0.86746548","0.54691274","36.4977116","14.69382516"
"-0.5186334500000003","16.69633778","24.90656726","0.6960852900000001","0.2431771828","30.836725299999998","8.969506538000001"
"-0.41263344999999996","16.5419057","5.2482396151","0.65314158","0.12817978683999998","30.518233300000006","6.58178416318"
"-0.30763345","19.2533919","-1.31197784","0.75301017","0.0678882105","37.170303929999996","4.1784474320000005"
"-0.2016334500000001","24.0277862","-1.15561111964","0.9533420600000001","0.06799108991000001","48.98625620000002","3.901948893928"
"-0.09663345000000012","26.56870573","-0.11587189960000002","1.0936237700000002","0.14964981333847702","56.42550160000002","7.885012256196602"
"0.009366549999999751","20.940867760000003","0.25947986551999996","0.9257692345100001","0.190326459131","46.538682702500004","9.870573469650003"
"0.11436654999999973","9.254726818","0.190896394934","0.4636548871999999","0.11583866433000001","22.298712369999997","5.9586382876199995"
"0.22036655000000005","0.8400365367000001","0.04180019405","0.07570050226","0.023847121607270004","3.2236079710000003","1.211492624532"
"0.32536655000000003","2.4692328296","-0.012443073047000004","0.04401676603000001","-0.0076033049681","1.8487518270000003","-0.39490737464599995"
"0.43036655","12.737838636240001","-0.008477035264","0.28589062499000006","-0.00498754061694","13.393282938800004","-0.256255959534"
"0.5363665499999999","18.837364930599996","-0.0017724827038000002","0.4342057322000002","-0.00103291234063","20.565342387699996","-0.0529281100719"
