"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-19.88422495","-0.03719537159000001","-0.03608747637500001","-0.1162965196816","-0.12031018945040005","-0.6300654649499999","-0.6457350203699999"
"-19.778224950000002","0.034350316853","-0.005384151821","0.05741378401980005","-0.0210950570713","0.41004367975799993","-0.10874623192500002"
"-19.67222495","0.3781511043599999","0.27986570154999996","1.0469786091089097","0.914493028876","5.916212627990001","4.921219825317802"
"-19.56722495","0.9435627159000001","0.69343870922","2.7789330627000006","2.2676312990409997","15.282825149869998","12.180642897137997"
"-19.461224950000002","1.3653111049699997","0.7560643925899998","4.21210768869","2.5085295536660004","22.848653276999993","13.440261857960007"
"-19.35522495","1.6347740251000002","0.8173933378","5.546830702000001","3.047236566852","29.854069138999986","16.2083787236"
"-19.249224950000002","1.9569278530000003","1.4539409910000003","7.444926110899999","5.961664939689998","39.97154928399999","31.61198064500001"
"-19.14322495","2.0731226352000003","1.900544096","8.454791176500002","8.006080109300003","45.49231567699998","42.49011790200001"
"-19.037224950000002","2.01671036989","1.6553150725","8.387844671099998","7.084756451200002","45.58903544300001","37.776736078000006"
"-18.93122495","2.2486106579","1.6081591070000003","9.426312608399998","7.2435763859","51.93042751","38.892022489999995"
"-18.825224950000003","3.0995964199999997","2.0624260646000003","13.783928633100002","9.928380708599999","76.06466337999997","53.49031208000002"
"-18.71922495","4.7319182600000005","2.5086592540000003","22.80736383691999","12.822855279000002","124.95865255000002","69.31673078100002"
"-18.613224950000003","6.07453389","3.110490441","31.166145084779995","17.420862285","169.38988866999992","94.15669107000001"
"-18.50722495","5.4135491700000005","4.19906678","28.886875527600004","26.18794465400001","155.69057576999998","140.61854311500002"
"-18.40122495","3.4325393299999996","4.778545","18.076403543999998","32.145008389000004","96.53018965360006","171.48519846000005"
"-18.29522495","1.9125715795000002","3.669793940000001","9.06813961943771","25.597901907700006","48.11659498378001","135.87981713999994"
"-18.18922495","1.0488105672","1.790866991","4.354840779510002","12.2744018811","23.15544476578001","64.64556157010001"
"-18.08322495","0.7670562136","0.68225159475","3.004042962701","4.128160775228","16.031091951090005","21.36693307412001"
"-17.97722495","0.9042051212200002","0.36290039079999986","3.4368768689543003","1.9221896935469995","18.75490519883299","9.937268470890002"
"-17.87222495","0.8970741168300002","0.3530412678999999","2.83287625476992","1.9323790622020005","16.892264521035496","10.170285322931997"
"-17.76622495","0.566271203746","0.47500037889","1.0987027284601902","2.6971615693026987","8.4686426112203","14.139517098495997"
"-17.66022495","0.1799960187545","0.510845968417","0.01930025523125699","2.920250459670148","1.6269836204390298","15.199311562209"
"-17.554224950000002","-0.008440102090199998","0.30713628598790005","-0.12972527388795999","1.75711164941545","-0.49239005613687004","9.104442636939668"
"-17.44822495","-0.026444996412859998","0.06699194201854","-0.045328266261769994","0.38512465623463604","-0.37598083631649004","1.9858090209274597"
"-17.342224950000002","-0.008314134039803","-0.018813361365101","-0.007387450299887702","-0.1069227751862026","-0.09600761962892002","-0.5567484542315699"
"-17.23622495","-0.0011813271215868999","-0.013534681436104","-0.0006863971339978699","-0.07754326110849499","-0.012466059752861492","-0.40196382809961506"
"-17.130224950000002","-8.691267835707999e-05","-0.0029837958360385","-3.8412110724818e-05","-0.017146133971787","-0.0008781746118794131","-0.08883955776068898"
"-17.02422495","-3.4569263151086004e-06","-0.00032573778242799993","-1.2966906426720003e-06","-0.001864205682467","-3.4187740560154225e-05","-0.009675926104637397"
"-16.918224950000003","-7.577322987459602e-08","-7.208300570880999e-05","-2.5913673517135996e-08","-0.00011669740090346002","-7.411823046221629e-07","-0.0010563888170242698"
